account_id,customer_id,account_type,account_status,account_balance,opened_date
A0009027,C008283,Current,Active,56523.61,2024-11-30
A0009028,C008284,Current,Active,100744.04,2022-05-12
A0009029,C008286,Salary,Active,14335.43,2019-12-20
A0009030,C008288,Current,Active,122686.87,2020-02-02
A0009031,C008290,Current,Active,5356.15,2020-06-28
A0009032,C008290,Savings,Active,11752.81,2021-03-06
A0009033,C008291,Savings,Active,34528.37,2017-08-22
A0009034,C008291,Savings,Active,41742.89,2015-09-09
A0009035,C008292,Savings,Active,29823.16,2022-06-28
A0009036,C008293,Savings,Active,198761.63,2021-05-02
A0009037,C008293,Savings,Active,55664.71,2021-06-02
A0009038,C008294,Salary,Active,5391.79,2019-08-23
A0009039,C008295,Savings,Closed,282951.69,2024-02-27
A0009040,C008296,Current,Active,4644.66,2017-07-24
A0009041,C008297,Current,Active,10516.05,2024-11-30
A0009042,C008298,Savings,Active,49079.2,2022-01-11
A0009043,C008300,Savings,Active,16403.78,2024-11-30
A0009044,C008301,Savings,Closed,98135.5,2024-11-30
A0009045,C008303,Savings,Active,9218.0,2020-01-07
A0009046,C008304,Savings,Active,38833.71,2024-11-30
A0009047,C008305,Salary,Dormant,19629.88,2022-04-21
A0009048,C008306,Savings,Active,271226.28,2020-07-26
A0009049,C008308,Current,Closed,6320.31,2022-08-17
A0009050,C008309,Savings,Active,66176.42,2018-05-04
A0009051,C008310,Current,Closed,20388.49,2019-03-14
A0009052,C008311,Salary,Active,141220.1,2018-04-19
A0009053,C008312,Current,Active,36453.79,2020-09-19
A0009054,C008313,Current,Active,67227.27,2023-06-12
A0009055,C008314,Savings,Active,125542.62,2022-07-07
A0009056,C008314,Savings,Active,138497.84,2021-05-05
A0009057,C008316,Current,Active,50960.58,2021-03-22
A0009058,C008317,Savings,Active,18290.45,2021-11-11
A0009059,C008318,Savings,Active,277266.57,2024-09-09
A0009060,C008318,Current,Active,1042245.24,2023-03-29
A0009061,C008319,Current,Active,10491.19,2022-04-10
A0009062,C008319,Current,Active,22131.89,2022-01-07
A0009063,C008320,Salary,Active,31882.87,2024-07-20
A0009064,C008320,Savings,Active,15105.96,2024-11-30
A0009065,C008321,Salary,Active,192316.7,2022-06-08
A0009066,C008321,Savings,Active,120445.06,2021-03-23
A0009067,C008322,Salary,Active,62483.14,2017-02-10
A0009068,C008324,Savings,Active,44716.16,2024-02-21
A0009069,C008325,Current,Active,43094.6,2017-08-30
A0009070,C008326,Savings,Active,9712.71,2020-01-21
A0009071,C008328,Premium,Active,39267.41,2024-11-30
A0009072,C008329,Current,Closed,5571.42,2019-02-03
A0009073,C008330,Savings,Active,13754.76,2022-07-17
A0009074,C008330,Current,Dormant,25388.1,2023-12-14
A0009075,C008331,Current,Active,26970.45,2017-08-02
A0009076,C008331,Savings,Active,27708.75,2018-03-10
A0009077,C008332,Savings,Active,61142.12,2024-11-30
A0009078,C008333,Savings,Active,20066.45,2017-07-24
A0009079,C008335,Savings,Active,7112.33,2021-03-03
A0009080,C008336,Savings,Active,6939.56,2017-06-08
A0009081,C008337,Premium,Active,27949.43,2023-11-17
A0009082,C008338,Current,Active,28142.26,2022-08-28
A0009083,C008339,Current,Active,29143.67,2017-09-21
A0009084,C008340,Salary,Active,10613.42,2019-12-31
A0009085,C008341,Savings,Active,12544.18,2024-11-30
A0009086,C008342,Savings,Active,58468.22,2018-07-01
A0009087,C008343,Savings,Active,28155.42,2019-11-10
A0009088,C008344,Premium,Active,83558.57,2016-10-10
A0009089,C008345,Savings,Closed,15684.03,2023-11-13
A0009090,C008346,Salary,Active,20156.07,2015-12-31
A0009091,C008348,Current,Dormant,91091.51,2019-07-02
A0009092,C008348,Savings,Active,33353.35,2017-03-02
A0009093,C008349,Savings,Active,10372.05,2024-05-17
A0009094,C008350,Savings,Active,24722.4,2019-03-25
A0009095,C008351,Savings,Active,24005.42,2017-03-15
A0009096,C008352,Salary,Active,101585.97,2018-11-18
A0009097,C008352,Current,Active,17968.75,2016-11-01
A0009098,C008353,Premium,Active,29215.32,2020-03-09
A0009099,C008354,Current,Active,30637.44,2021-09-03
A0009100,C008354,Current,Active,2862.01,2023-12-23
A0009101,C008355,Savings,Active,63197.37,2024-11-30
A0009102,C008357,Current,Active,23927.04,2022-11-28
A0009103,C008359,Savings,Active,32605.5,2020-10-07
A0009104,C008360,Savings,Active,39608.73,2017-01-13
A0009105,C008360,Savings,Active,34912.71,2017-02-27
A0009106,C008361,Savings,Active,43168.75,2017-02-22
A0009107,C008362,Savings,Active,88819.26,2024-11-30
A0009108,C008363,Savings,Active,40880.26,2024-11-30
A0009109,C008364,Salary,Active,70245.63,2024-11-30
A0009110,C008365,Savings,Active,16298.91,2018-05-12
A0009111,C008366,Premium,Active,73352.62,2017-04-30
A0009112,C008367,Salary,Active,361814.92,2024-11-30
A0009113,C008368,Current,Active,7107.8,2024-11-30
A0009114,C008369,Current,Active,24364.51,2021-03-11
A0009115,C008369,Salary,Active,23267.45,2019-12-02
A0009116,C008370,Salary,Active,99007.91,2024-11-30
A0009117,C008371,Salary,Dormant,64397.15,2021-01-29
A0009118,C008372,Current,Active,10358.72,2024-04-12
A0009119,C008373,Premium,Active,1426441.82,2019-07-29
A0009120,C008374,Current,Active,58820.63,2020-06-18
A0009121,C008375,Current,Active,15862.77,2018-11-26
A0009122,C008376,Savings,Active,32397.18,2022-06-18
A0009123,C008376,Premium,Active,87401.25,2024-07-11
A0009124,C008377,Savings,Active,76404.06,2017-10-19
A0009125,C008378,Salary,Active,59696.13,2024-11-30
A0009126,C008379,Salary,Active,103311.82,2020-03-11
A0009127,C008379,Current,Active,10109.52,2021-01-04
A0009128,C008380,Current,Active,337846.99,2022-08-31
A0009129,C008380,Savings,Active,163482.35,2024-11-30
A0009130,C008381,Current,Dormant,18727.29,2023-06-26
A0009131,C008382,Savings,Active,73908.95,2024-11-30
A0009132,C008384,Current,Active,39005.17,2020-09-16
A0009133,C008385,Current,Active,21827.64,2022-11-24
A0009134,C008386,Savings,Active,10777.47,2021-02-05
A0009135,C008388,Salary,Active,35791.97,2021-12-26
A0009136,C008389,Salary,Active,81721.0,2024-11-30
A0009137,C008390,Current,Active,78027.32,2023-11-19
A0009138,C008390,Salary,Active,121933.22,2024-05-31
A0009139,C008391,Savings,Active,41259.7,2024-04-12
A0009140,C008391,Salary,Active,66308.16,2022-03-22
A0009141,C008392,Savings,Active,98465.73,2017-12-24
A0009142,C008392,Savings,Active,23057.44,2017-12-14
A0009143,C008394,Savings,Active,112296.5,2022-03-29
A0009144,C008395,Salary,Active,49643.01,2023-01-22
A0009145,C008395,Savings,Active,18589.48,2021-11-16
A0009146,C008396,Salary,Active,58338.87,2024-01-06
A0009147,C008396,Premium,Active,149702.95,2024-11-30
A0009148,C008398,Savings,Dormant,51367.56,2024-01-16
A0009149,C008399,Current,Dormant,33168.13,2024-10-04
A0009150,C008400,Savings,Active,39340.39,2019-01-16
A0009151,C008401,Salary,Active,54860.06,2024-11-30
A0009152,C008401,Savings,Active,88975.94,2024-11-30
A0009153,C008402,Savings,Active,16752.05,2023-12-14
A0009154,C008403,Salary,Dormant,40858.95,2022-09-27
A0009155,C008404,Savings,Dormant,35546.84,2024-09-23
A0009156,C008404,Current,Active,50098.08,2022-12-17
A0009157,C008405,Salary,Active,11646.28,2023-09-15
A0009158,C008407,Savings,Active,10501.27,2022-11-15
A0009159,C008407,Savings,Active,27603.8,2021-10-21
A0009160,C008408,Savings,Dormant,28971.26,2019-07-11
A0009161,C008410,Savings,Active,80470.7,2023-03-04
A0009162,C008410,Savings,Dormant,20318.78,2022-01-31
A0009163,C008411,Savings,Active,93508.16,2017-12-26
A0009164,C008412,Savings,Active,54949.74,2020-01-16
A0009165,C008413,Current,Closed,93321.83,2016-01-13
A0009166,C008416,Current,Active,12526.95,2022-08-06
A0009167,C008417,Premium,Active,49822.1,2024-11-22
A0009168,C008417,Salary,Closed,40486.14,2022-01-20
A0009169,C008419,Savings,Active,86220.23,2019-10-25
A0009170,C008420,Salary,Active,10801.1,2023-02-14
A0009171,C008421,Savings,Active,20441.72,2020-01-03
A0009172,C008422,Premium,Active,92381.43,2018-02-01
A0009173,C008422,Savings,Active,75783.76,2018-11-25
A0009174,C008426,Current,Active,17551.72,2024-11-30
A0009175,C008427,Savings,Active,170177.04,2017-09-28
A0009176,C008429,Savings,Active,10533.57,2024-10-31
A0009177,C008430,Savings,Active,73804.83,2016-10-14
A0009178,C008430,Current,Active,57066.39,2016-12-27
A0009179,C008431,Savings,Active,107944.54,2024-11-30
A0009180,C008431,Salary,Active,68356.14,2024-11-30
A0009181,C008432,Savings,Dormant,144920.61,2020-12-30
A0009182,C008433,Premium,Active,47540.12,2015-11-18
A0009183,C008433,Savings,Active,18348.43,2016-03-07
A0009184,C008435,Savings,Active,270702.11,2024-11-30
A0009185,C008436,Savings,Active,61661.69,2021-03-16
A0009186,C008436,Savings,Active,92832.36,2023-06-06
A0009187,C008437,Savings,Active,14484.16,2024-11-30
A0009188,C008438,Savings,Active,126716.79,2020-09-24
A0009189,C008438,Savings,Active,42752.54,2017-03-15
A0009190,C008439,Salary,Active,13937.52,2024-11-30
A0009191,C008440,Savings,Closed,114029.51,2023-07-28
A0009192,C008441,Salary,Active,448338.15,2024-11-30
A0009193,C008442,Salary,Active,17401.23,2017-05-15
A0009194,C008443,Savings,Active,39733.05,2018-06-10
A0009195,C008444,Savings,Active,8182.26,2017-01-04
A0009196,C008444,Salary,Active,26541.76,2016-08-31
A0009197,C008446,Savings,Active,35250.8,2018-03-19
A0009198,C008447,Savings,Active,52705.37,2021-05-12
A0009199,C008448,Savings,Active,20463.16,2023-03-01
A0009200,C008448,Premium,Active,33779.86,2023-03-21
A0009201,C008449,Salary,Active,44460.59,2020-07-31
A0009202,C008450,Savings,Dormant,48116.06,2024-10-03
A0009203,C008451,Salary,Active,16632.1,2024-05-03
A0009204,C008451,Salary,Dormant,39080.17,2022-11-26
A0009205,C008452,Salary,Active,120525.08,2018-08-04
A0009206,C008452,Salary,Active,169209.04,2020-02-18
A0009207,C008453,Savings,Active,39173.76,2019-09-03
A0009208,C008454,Savings,Active,256577.96,2020-05-27
A0009209,C008454,Salary,Active,150615.09,2018-11-11
A0009210,C008457,Salary,Active,27897.15,2020-07-04
A0009211,C008457,Savings,Active,36463.21,2023-07-09
A0009212,C008458,Salary,Active,30480.61,2020-06-16
A0009213,C008459,Current,Active,53306.08,2022-11-19
A0009214,C008461,Current,Active,30874.63,2024-03-31
A0009215,C008462,Salary,Dormant,33025.1,2024-11-30
A0009216,C008463,Savings,Active,24461.58,2023-12-23
A0009217,C008464,Salary,Active,28486.66,2024-04-01
A0009218,C008464,Salary,Active,29012.8,2023-12-07
A0009219,C008465,Salary,Active,15498.3,2023-12-10
A0009220,C008467,Savings,Active,22241.3,2018-06-19
A0009221,C008468,Savings,Active,70063.98,2018-08-09
A0009222,C008469,Current,Active,24426.92,2020-08-19
A0009223,C008469,Salary,Active,64491.77,2020-10-30
A0009224,C008470,Current,Active,48707.69,2022-01-12
A0009225,C008471,Premium,Closed,134278.44,2017-12-01
A0009226,C008471,Savings,Active,82663.81,2020-05-29
A0009227,C008472,Savings,Dormant,261943.26,2020-04-28
A0009228,C008474,Savings,Active,46662.75,2019-01-11
A0009229,C008475,Current,Active,26688.1,2023-01-30
A0009230,C008476,Current,Active,13882.13,2019-10-13
A0009231,C008477,Savings,Active,87011.29,2022-12-10
A0009232,C008477,Current,Active,27386.38,2023-04-09
A0009233,C008478,Savings,Active,76746.75,2019-05-22
A0009234,C008479,Salary,Active,63306.27,2020-05-15
A0009235,C008480,Savings,Active,43436.97,2018-05-21
A0009236,C008481,Current,Active,14143.24,2018-03-12
A0009237,C008481,Savings,Active,49927.56,2019-12-21
A0009238,C008483,Savings,Active,42636.96,2024-11-30
A0009239,C008485,Salary,Active,90801.21,2024-03-29
A0009240,C008485,Salary,Active,38022.33,2024-04-01
A0009241,C008486,Savings,Active,31624.96,2024-11-30
A0009242,C008487,Salary,Dormant,145213.14,2024-01-19
A0009243,C008487,Savings,Active,73267.74,2022-05-28
A0009244,C008488,Salary,Active,24210.93,2023-04-12
A0009245,C008489,Premium,Active,255441.7,2021-05-22
A0009246,C008490,Salary,Active,48759.26,2024-11-30
A0009247,C008492,Salary,Active,167211.99,2021-02-16
A0009248,C008492,Current,Active,52408.05,2022-02-03
A0009249,C008493,Savings,Active,111048.85,2024-07-30
A0009250,C008495,Salary,Active,22792.7,2018-12-06
A0009251,C008495,Savings,Active,17176.55,2017-03-28
A0009252,C008496,Savings,Active,42171.34,2020-04-16
A0009253,C008497,Salary,Active,9068.34,2022-12-31
A0009254,C008497,Savings,Active,37639.95,2024-11-30
A0009255,C008498,Savings,Dormant,53034.8,2022-09-06
A0009256,C008498,Savings,Active,62927.32,2020-05-23
A0009257,C008499,Current,Active,76423.65,2023-12-17
A0009258,C008499,Premium,Active,215677.79,2024-11-30
A0009259,C008500,Salary,Closed,179472.5,2021-05-09
A0009260,C008502,Savings,Dormant,28113.35,2024-11-16
A0009261,C008502,Savings,Active,39271.6,2024-11-30
A0009262,C008503,Premium,Active,142447.98,2021-12-04
A0009263,C008504,Current,Active,12148.06,2022-05-29
A0009264,C008505,Savings,Active,26615.27,2017-03-08
A0009265,C008505,Salary,Active,56789.03,2015-10-27
A0009266,C008506,Current,Active,20419.45,2024-05-20
A0009267,C008506,Current,Active,10358.61,2023-07-06
A0009268,C008507,Savings,Active,54308.6,2021-11-27
A0009269,C008507,Savings,Active,166944.56,2024-08-01
A0009270,C008509,Salary,Active,19694.32,2023-07-08
A0009271,C008510,Current,Active,206854.33,2020-05-12
A0009272,C008511,Current,Dormant,106953.95,2018-07-16
A0009273,C008512,Salary,Active,33902.08,2024-11-30
A0009274,C008513,Savings,Active,300912.87,2015-11-14
A0009275,C008513,Salary,Active,595813.11,2018-11-08
A0009276,C008515,Salary,Dormant,58446.92,2019-11-09
A0009277,C008516,Current,Active,240380.37,2023-08-19
A0009278,C008517,Savings,Active,34259.13,2017-06-29
A0009279,C008519,Savings,Closed,35601.56,2021-03-17
A0009280,C008520,Savings,Active,19466.91,2024-11-30
A0009281,C008521,Premium,Active,11489.7,2019-07-19
A0009282,C008522,Salary,Active,47979.01,2016-08-30
A0009283,C008524,Savings,Active,17116.69,2024-08-27
A0009284,C008525,Savings,Closed,65596.96,2023-07-09
A0009285,C008526,Savings,Active,6036.28,2023-06-28
A0009286,C008527,Current,Closed,22093.8,2020-07-25
A0009287,C008528,Current,Active,20824.45,2023-12-05
A0009288,C008528,Savings,Active,60375.4,2024-11-30
A0009289,C008529,Salary,Active,55554.56,2022-12-23
A0009290,C008530,Current,Active,46961.17,2017-05-07
A0009291,C008531,Savings,Active,38617.8,2022-06-02
A0009292,C008531,Current,Active,22807.26,2020-04-23
A0009293,C008536,Savings,Active,57436.59,2023-01-20
A0009294,C008537,Savings,Active,25048.29,2021-09-13
A0009295,C008538,Current,Active,13297.46,2024-11-30
A0009296,C008539,Current,Active,28116.64,2020-03-01
A0009297,C008539,Savings,Active,46048.56,2021-09-25
A0009298,C008540,Savings,Active,10374.62,2020-11-06
A0009299,C008541,Current,Active,8380.43,2023-03-26
A0009300,C008541,Current,Active,49696.71,2023-10-07
A0009301,C008542,Current,Active,45849.52,2019-05-30
A0009302,C008543,Current,Active,39868.35,2019-08-19
A0009303,C008544,Salary,Active,31491.89,2017-05-13
A0009304,C008545,Current,Active,19240.52,2024-11-30
A0009305,C008546,Savings,Active,77523.68,2019-07-13
A0009306,C008546,Salary,Active,56829.04,2022-06-22
A0009307,C008547,Current,Active,51011.89,2024-11-30
A0009308,C008548,Salary,Active,33598.09,2021-07-26
A0009309,C008549,Premium,Active,45580.66,2022-10-26
A0009310,C008550,Current,Dormant,15860.88,2020-02-16
A0009311,C008551,Current,Active,12388.13,2024-11-30
A0009312,C008551,Current,Active,37974.1,2024-11-30
A0009313,C008552,Savings,Active,18862.94,2018-07-22
A0009314,C008553,Current,Dormant,41800.57,2020-11-02
A0009315,C008553,Current,Active,46056.51,2021-01-15
A0009316,C008555,Current,Active,16272.73,2023-07-19
A0009317,C008556,Current,Active,196858.02,2022-10-13
A0009318,C008557,Savings,Active,162190.19,2022-08-05
A0009319,C008558,Savings,Active,42970.06,2021-10-09
A0009320,C008559,Salary,Active,10749.06,2018-03-06
A0009321,C008561,Current,Active,26636.37,2022-04-23
A0009322,C008562,Current,Active,22312.53,2022-11-26
A0009323,C008562,Current,Active,11104.31,2024-11-01
A0009324,C008564,Current,Closed,21115.86,2018-06-20
A0009325,C008565,Savings,Active,163122.49,2019-07-23
A0009326,C008566,Savings,Dormant,75869.39,2015-11-17
A0009327,C008567,Premium,Closed,26850.7,2022-02-26
A0009328,C008568,Current,Active,28593.71,2024-11-30
A0009329,C008568,Savings,Active,5628.18,2024-02-20
A0009330,C008569,Savings,Active,102716.37,2023-05-21
A0009331,C008569,Salary,Active,58833.98,2024-11-30
A0009332,C008570,Savings,Active,15315.93,2024-11-30
A0009333,C008571,Savings,Active,42523.28,2018-11-02
A0009334,C008572,Current,Active,52186.74,2017-05-23
A0009335,C008573,Savings,Active,26548.64,2024-07-14
A0009336,C008575,Savings,Active,23116.93,2019-10-15
A0009337,C008576,Salary,Active,68617.32,2020-11-11
A0009338,C008576,Current,Active,84913.6,2022-11-10
A0009339,C008577,Savings,Active,103594.04,2024-03-07
A0009340,C008577,Salary,Dormant,215615.8,2024-10-28
A0009341,C008578,Savings,Active,78175.79,2024-11-30
A0009342,C008579,Current,Active,593591.64,2019-07-06
A0009343,C008580,Salary,Active,38730.88,2022-11-23
A0009344,C008581,Savings,Active,37300.83,2019-02-07
A0009345,C008582,Salary,Active,23584.82,2023-11-21
A0009346,C008582,Savings,Active,7698.93,2023-11-03
A0009347,C008583,Current,Active,24732.66,2016-10-05
A0009348,C008583,Savings,Active,12047.58,2019-06-02
A0009349,C008584,Savings,Active,789103.51,2016-10-05
A0009350,C008584,Savings,Dormant,478033.36,2019-10-20
A0009351,C008585,Salary,Active,66198.07,2019-06-21
A0009352,C008585,Salary,Active,97929.53,2021-07-05
A0009353,C008586,Current,Active,7436.4,2024-11-30
A0009354,C008586,Salary,Closed,56276.47,2024-09-12
A0009355,C008587,Savings,Active,24842.46,2016-09-06
A0009356,C008588,Savings,Active,24857.36,2019-07-04
A0009357,C008590,Current,Active,21901.61,2015-04-29
A0009358,C008591,Savings,Active,18424.09,2017-09-21
A0009359,C008591,Current,Active,6280.2,2017-11-08
A0009360,C008592,Savings,Active,49422.04,2024-04-17
A0009361,C008592,Current,Active,29459.43,2021-07-23
A0009362,C008593,Salary,Active,20308.35,2024-09-04
A0009363,C008594,Salary,Active,48633.27,2015-10-08
A0009364,C008596,Savings,Active,27517.67,2024-11-30
A0009365,C008597,Savings,Active,25705.15,2021-01-12
A0009366,C008597,Current,Active,65057.8,2020-02-16
A0009367,C008598,Salary,Active,52019.78,2021-05-16
A0009368,C008599,Current,Active,9332.37,2023-05-14
A0009369,C008599,Savings,Active,9332.32,2023-09-17
A0009370,C008600,Savings,Active,35120.83,2024-11-30
A0009371,C008601,Savings,Active,621729.48,2018-06-19
A0009372,C008602,Savings,Active,49776.62,2023-08-26
A0009373,C008603,Premium,Active,143246.06,2023-03-30
A0009374,C008605,Current,Active,23294.6,2020-04-30
A0009375,C008606,Savings,Active,8716.65,2021-11-06
A0009376,C008607,Current,Active,62199.87,2020-07-18
A0009377,C008607,Savings,Active,35344.76,2019-08-19
A0009378,C008609,Salary,Active,595989.64,2019-01-21
A0009379,C008610,Savings,Closed,15031.69,2017-06-22
A0009380,C008611,Salary,Active,179422.61,2023-02-05
A0009381,C008612,Salary,Active,101834.93,2017-08-04
A0009382,C008614,Savings,Active,172019.68,2024-09-05
A0009383,C008615,Salary,Active,77048.69,2020-12-20
A0009384,C008617,Savings,Active,12369.86,2016-01-31
A0009385,C008618,Salary,Active,50699.67,2015-10-05
A0009386,C008619,Savings,Active,24133.79,2020-01-01
A0009387,C008620,Premium,Active,54432.51,2018-12-17
A0009388,C008621,Savings,Active,24194.04,2022-09-16
A0009389,C008621,Current,Active,29777.23,2024-11-30
A0009390,C008622,Current,Active,60531.82,2017-12-01
A0009391,C008623,Savings,Active,9540.46,2024-10-30
A0009392,C008624,Savings,Active,189848.43,2021-11-26
A0009393,C008624,Salary,Active,69878.07,2022-11-26
A0009394,C008626,Current,Active,85191.19,2022-05-16
