application_id,customer_id,loan_id,loan_type,requested_amount,application_date,decision_date,application_status
APP0000836,C001299,L0000836,Mortgage,6321384.24,2021-07-03,2021-07-08,Approved
APP0013257,C008004,L0013257,Business,788422.71,2023-11-29,2023-12-02,Approved
APP0024509,C000741,,Education,1189720.19,2021-10-29,2021-11-09,Withdrawn
APP0008625,C005270,L0008625,Education,1124899.77,2023-08-07,2023-08-13,Approved
APP0001174,C000082,L0001174,Education,1226469.92,2023-05-05,2023-05-14,Approved
APP0022530,C000185,,Auto,834125.99,2024-04-15,2024-04-22,Withdrawn
APP0008103,C008424,L0008103,Mortgage,5296213.35,2022-06-05,2022-06-21,Approved
APP0016118,C001827,L0016118,Personal,688782.64,2022-06-13,2022-06-14,Approved
APP0021674,C009677,L0021674,Mortgage,2148773.26,2022-03-13,2022-03-23,Approved
APP0008099,C002712,L0008099,Auto,569533.7,2021-06-27,2021-07-07,Approved
APP0004952,C007398,L0004952,Mortgage,15000000.0,2022-04-13,2022-04-29,Approved
APP0015195,C003893,L0015195,Education,1267409.86,2023-10-25,2023-11-07,Approved
APP0016635,C005796,L0016635,Personal,343379.63,2023-03-13,2023-03-21,Approved
APP0021807,C001209,L0021807,Mortgage,8485798.54,2021-07-17,2021-07-21,Approved
APP0029680,C000867,,Education,1198471.21,2021-03-16,2021-03-23,Rejected
APP0019178,C001585,L0019178,Personal,1018380.23,2021-03-07,2021-03-18,Approved
APP0023064,C000319,,Mortgage,12177140.86,2023-11-22,2023-11-26,Rejected
APP0007796,C003804,L0007796,Business,1794943.71,2022-11-21,2022-12-02,Approved
APP0027722,C004279,,Personal,810520.12,2021-09-14,2021-09-26,Withdrawn
APP0003408,C003074,L0003408,Education,1457539.73,2022-11-02,2022-11-19,Approved
APP0022971,C004285,,Auto,2311151.82,2021-04-11,2021-04-23,Rejected
APP0015785,C001089,L0015785,Business,3526284.79,2022-07-21,2022-07-22,Approved
APP0008964,C003107,L0008964,Personal,399865.84,2023-04-16,2023-04-29,Approved
APP0001998,C009534,L0001998,Mortgage,12347161.63,2024-10-07,2024-10-22,Approved
APP0025184,C009102,,Mortgage,11145279.25,2021-07-28,2021-08-09,Rejected
APP0029952,C001279,,Business,3826461.43,2021-12-05,2021-12-18,Rejected
APP0025074,C003152,,Mortgage,11960312.3,2022-09-29,2022-10-08,Rejected
APP0005630,C004793,L0005630,Business,5088116.31,2024-01-06,2024-01-08,Approved
APP0004003,C001414,L0004003,Personal,120411.01,2024-09-11,2024-09-17,Approved
APP0024317,C005056,,Personal,723275.1,2024-02-04,2024-02-16,Rejected
APP0004754,C007487,L0004754,Mortgage,7129979.92,2023-05-25,2023-05-31,Approved
APP0029625,C008006,,Mortgage,1781177.0,2024-10-05,2024-10-11,Rejected
APP0016957,C007962,L0016957,Education,250099.47,2023-12-08,2023-12-12,Approved
APP0020581,C004939,L0020581,Personal,75693.6,2021-05-21,2021-06-02,Approved
APP0003682,C004423,L0003682,Business,4994391.51,2022-12-04,2022-12-18,Approved
APP0019404,C004589,L0019404,Personal,454557.6,2021-05-24,2021-06-09,Approved
APP0020695,C006628,L0020695,Personal,1246062.84,2021-07-31,2021-08-13,Approved
APP0007449,C006024,L0007449,Education,1377234.25,2021-08-09,2021-08-20,Approved
APP0023360,C006519,,Auto,1980414.11,2021-06-19,2021-06-29,Rejected
APP0013136,C005992,L0013136,Personal,1500000.0,2021-04-07,2021-04-10,Approved
APP0003986,C009199,L0003986,Education,412457.12,2022-02-15,2022-02-28,Approved
APP0025309,C005242,,Mortgage,1726770.16,2023-12-17,2023-12-19,Rejected
APP0009206,C008954,L0009206,Personal,1084247.76,2023-09-27,2023-10-11,Approved
APP0026474,C007536,,Auto,2803978.53,2021-08-24,2021-08-25,Rejected
APP0018954,C007260,L0018954,Personal,521013.73,2021-06-13,2021-06-15,Approved
APP0025391,C009179,,Auto,2460481.81,2021-05-17,2021-05-22,Rejected
APP0004278,C007618,L0004278,Auto,1167004.93,2023-08-05,2023-08-22,Approved
APP0003667,C003665,L0003667,Personal,627019.36,2023-12-08,2023-12-25,Approved
APP0008413,C006668,L0008413,Mortgage,3164746.82,2021-07-15,2021-07-26,Approved
APP0018831,C003493,L0018831,Personal,750910.09,2022-04-27,2022-05-01,Approved
APP0021851,C002163,L0021851,Personal,269661.56,2021-11-30,2021-12-02,Approved
APP0006521,C002073,L0006521,Auto,2529871.71,2023-08-18,2023-08-31,Approved
APP0027721,C003270,,Personal,849224.61,2023-01-15,2023-01-20,Rejected
APP0019557,C003223,L0019557,Mortgage,8813932.77,2024-06-20,2024-06-21,Approved
APP0017608,C003862,L0017608,Auto,2975651.27,2021-01-18,2021-01-28,Approved
APP0015465,C005810,L0015465,Business,4041145.3,2022-04-09,2022-04-24,Approved
APP0011832,C004781,L0011832,Mortgage,7658729.79,2024-01-20,2024-01-28,Approved
APP0016929,C001573,L0016929,Personal,1090089.3,2023-04-27,2023-05-01,Approved
APP0001205,C001692,L0001205,Mortgage,5333389.34,2024-02-04,2024-02-17,Approved
APP0002884,C004351,L0002884,Mortgage,10924113.51,2022-10-23,2022-11-06,Approved
APP0008614,C002659,L0008614,Personal,281909.84,2023-08-20,2023-08-29,Approved
APP0009258,C001093,L0009258,Business,500000.0,2023-07-18,2023-07-25,Approved
APP0007243,C003613,L0007243,Auto,2528630.7,2023-02-03,2023-02-14,Approved
APP0002638,C001156,L0002638,Personal,367048.54,2023-12-25,2024-01-06,Approved
APP0022194,C009432,,Personal,1384578.23,2024-06-30,2024-07-06,Rejected
APP0027371,C003389,,Mortgage,2686612.03,2021-11-14,2021-11-25,Rejected
APP0019050,C005237,L0019050,Business,2791019.68,2021-10-27,2021-11-10,Approved
APP0018253,C007728,L0018253,Auto,1057745.96,2023-07-28,2023-08-03,Approved
APP0027971,C008853,,Personal,1283967.09,2023-06-11,2023-06-20,Rejected
APP0000878,C000664,L0000878,Mortgage,12174628.74,2024-07-20,2024-07-31,Approved
APP0029619,C003774,,Personal,820026.49,2021-09-06,2021-09-08,Rejected
APP0004380,C001498,L0004380,Personal,839002.99,2022-07-21,2022-07-31,Approved
APP0011958,C009888,L0011958,Personal,672427.22,2021-02-17,2021-02-24,Approved
APP0025402,C008173,,Auto,1888215.9,2022-11-04,2022-11-08,Rejected
APP0003909,C003753,L0003909,Mortgage,11709120.91,2023-09-03,2023-09-13,Approved
APP0010764,C002563,L0010764,Education,1459494.97,2024-01-21,2024-02-01,Approved
APP0007689,C005799,L0007689,Auto,1059654.36,2024-07-03,2024-07-12,Approved
APP0027890,C003595,,Mortgage,6586513.73,2023-07-10,2023-07-12,Rejected
APP0020837,C009865,L0020837,Personal,122429.25,2023-01-07,2023-01-23,Approved
APP0008076,C009885,L0008076,Education,1504258.64,2021-06-17,2021-07-01,Approved
APP0014636,C007608,L0014636,Education,1432034.95,2024-03-02,2024-03-14,Approved
APP0013162,C009495,L0013162,Education,1983804.34,2021-03-05,2021-03-14,Approved
APP0006480,C004885,L0006480,Personal,558590.7,2021-05-12,2021-05-21,Approved
APP0004712,C008687,L0004712,Personal,278326.75,2022-07-08,2022-07-25,Approved
APP0021846,C000905,L0021846,Auto,634834.91,2023-07-20,2023-07-31,Approved
APP0012477,C001647,L0012477,Personal,280265.8,2023-01-27,2023-01-31,Approved
APP0000990,C007654,L0000990,Business,6202572.89,2023-05-08,2023-05-14,Approved
APP0002683,C001581,L0002683,Business,644360.02,2023-09-10,2023-09-24,Approved
APP0021143,C000664,L0021143,Education,856569.08,2024-06-24,2024-07-09,Approved
APP0018893,C003423,L0018893,Auto,4000000.0,2021-06-09,2021-06-12,Approved
APP0009703,C009729,L0009703,Mortgage,2006575.77,2021-02-13,2021-02-22,Approved
APP0020699,C006372,L0020699,Mortgage,3251110.06,2021-05-02,2021-05-10,Approved
APP0017393,C006965,L0017393,Personal,546873.7,2022-03-29,2022-04-15,Approved
APP0029189,C008970,,Business,4181648.67,2022-09-19,2022-09-21,Rejected
APP0021741,C001380,L0021741,Business,4136257.59,2024-10-25,2024-10-30,Approved
APP0020119,C008059,L0020119,Mortgage,14264055.71,2024-01-12,2024-01-25,Approved
APP0023054,C008609,,Auto,4000000.0,2021-04-27,2021-05-10,Withdrawn
APP0011197,C009951,L0011197,Education,160571.2,2022-05-30,2022-06-14,Approved
APP0007788,C009457,L0007788,Personal,358762.54,2022-07-12,2022-07-17,Approved
APP0018261,C006344,L0018261,Personal,657995.38,2021-12-06,2021-12-12,Approved
APP0016100,C002720,L0016100,Personal,1108476.12,2024-02-10,2024-02-18,Approved
APP0003824,C006678,L0003824,Business,6123922.73,2022-02-16,2022-02-17,Approved
APP0021647,C007165,L0021647,Auto,2136717.13,2024-02-22,2024-03-10,Approved
APP0008447,C004872,L0008447,Personal,1500000.0,2021-12-11,2021-12-22,Approved
APP0027233,C008901,,Personal,667552.09,2021-02-26,2021-03-06,Rejected
APP0005160,C009266,L0005160,Auto,1903739.55,2022-07-28,2022-08-04,Approved
APP0027262,C008026,,Business,6158346.61,2021-04-22,2021-04-28,Rejected
APP0017144,C000936,L0017144,Auto,2867662.2,2023-10-29,2023-10-30,Approved
APP0000655,C004774,L0000655,Business,4889203.47,2024-05-30,2024-06-05,Approved
APP0005813,C001740,L0005813,Education,618016.09,2023-10-06,2023-10-08,Approved
APP0021673,C002007,L0021673,Personal,82529.07,2023-09-24,2023-10-08,Approved
APP0002893,C007239,L0002893,Business,2813914.86,2024-07-05,2024-07-16,Approved
APP0016180,C000513,L0016180,Auto,483232.37,2021-10-02,2021-10-10,Approved
APP0028777,C007756,,Education,1235958.95,2024-02-24,2024-03-09,Rejected
APP0005637,C007553,L0005637,Personal,768090.91,2021-01-27,2021-01-28,Approved
APP0009613,C006315,L0009613,Mortgage,8940918.28,2021-08-18,2021-08-22,Approved
APP0003045,C004051,L0003045,Personal,890392.42,2021-01-04,2021-01-13,Approved
APP0027327,C009597,,Mortgage,4492613.6,2023-10-30,2023-11-09,Rejected
APP0021692,C007887,L0021692,Auto,2013164.3,2023-10-23,2023-10-28,Approved
APP0008446,C005695,L0008446,Personal,81157.32,2024-08-16,2024-08-18,Approved
APP0024113,C008869,,Auto,2552534.0,2024-02-25,2024-02-26,Rejected
APP0006160,C006721,L0006160,Auto,300000.0,2023-10-13,2023-10-21,Approved
APP0013516,C000062,L0013516,Mortgage,8065450.65,2024-09-16,2024-09-23,Approved
APP0019544,C002351,L0019544,Personal,549689.39,2023-11-13,2023-11-18,Approved
APP0012570,C007639,L0012570,Mortgage,13480018.79,2021-03-17,2021-03-28,Approved
APP0006023,C009279,L0006023,Business,4424577.41,2021-08-25,2021-08-29,Approved
APP0005093,C007133,L0005093,Education,590326.83,2021-10-19,2021-10-24,Approved
APP0013570,C005575,L0013570,Personal,269051.76,2024-09-28,2024-10-02,Approved
APP0011212,C007537,L0011212,Personal,942797.03,2023-02-17,2023-02-24,Approved
APP0011222,C005155,L0011222,Mortgage,14091465.48,2021-01-20,2021-01-21,Approved
APP0022306,C006583,,Personal,468701.14,2023-01-21,2023-01-29,Rejected
APP0027284,C002788,,Personal,804357.1,2023-12-07,2023-12-08,Rejected
APP0023919,C004564,,Personal,891135.7,2021-12-04,2021-12-12,Rejected
APP0017516,C005751,L0017516,Education,635990.82,2021-12-03,2021-12-10,Approved
APP0003660,C004914,L0003660,Personal,800973.65,2022-08-05,2022-08-17,Approved
APP0003327,C007143,L0003327,Personal,1375580.92,2024-09-10,2024-09-20,Approved
APP0009466,C008169,L0009466,Mortgage,3790039.82,2023-08-08,2023-08-21,Approved
APP0015034,C001189,L0015034,Mortgage,2362955.27,2023-09-01,2023-09-14,Approved
APP0002664,C000785,L0002664,Mortgage,11226450.26,2023-02-22,2023-03-04,Approved
APP0021763,C004730,L0021763,Auto,2595498.1,2022-04-01,2022-04-15,Approved
APP0025524,C004939,,Personal,432747.22,2021-07-27,2021-07-29,Withdrawn
APP0011674,C009584,L0011674,Mortgage,6876132.88,2024-07-19,2024-07-20,Approved
APP0029453,C000103,,Mortgage,10356333.33,2022-11-13,2022-11-22,Rejected
APP0025700,C008337,,Auto,2949049.05,2023-07-31,2023-08-04,Withdrawn
APP0001928,C006168,L0001928,Auto,1665494.82,2022-02-25,2022-03-14,Approved
APP0023949,C000303,,Personal,1030587.98,2023-04-13,2023-04-24,Withdrawn
APP0014133,C001715,L0014133,Personal,291562.8,2021-11-21,2021-11-28,Approved
APP0028099,C009579,,Auto,1280837.22,2021-04-03,2021-04-05,Rejected
APP0029886,C002413,,Personal,978327.67,2023-06-28,2023-07-08,Rejected
APP0002881,C000798,L0002881,Business,1327457.01,2023-07-02,2023-07-05,Approved
APP0019766,C006373,L0019766,Business,8000000.0,2023-11-24,2023-12-08,Approved
APP0013563,C007361,L0013563,Personal,539741.44,2023-01-31,2023-02-09,Approved
APP0009495,C001599,L0009495,Personal,977388.96,2023-11-21,2023-11-27,Approved
APP0022972,C008066,,Personal,781652.25,2022-04-01,2022-04-14,Withdrawn
APP0021342,C005288,L0021342,Business,1385119.02,2022-01-15,2022-02-01,Approved
APP0025305,C000851,,Personal,243752.56,2021-07-02,2021-07-09,Rejected
APP0026649,C008725,,Business,3263346.51,2023-05-06,2023-05-17,Rejected
APP0016196,C007639,L0016196,Education,1523378.02,2021-12-30,2022-01-03,Approved
APP0004621,C002561,L0004621,Mortgage,1987839.99,2023-06-24,2023-07-10,Approved
APP0000943,C009039,L0000943,Mortgage,6170554.84,2023-11-13,2023-11-14,Approved
APP0028468,C004513,,Personal,449098.53,2022-03-07,2022-03-19,Withdrawn
APP0019620,C008098,L0019620,Education,1351892.51,2022-02-01,2022-02-17,Approved
APP0027477,C008634,,Personal,547360.6,2023-07-27,2023-08-03,Withdrawn
APP0019642,C006580,L0019642,Personal,121579.46,2023-09-27,2023-10-05,Approved
APP0016578,C004686,L0016578,Mortgage,15000000.0,2023-01-01,2023-01-02,Approved
APP0016523,C003925,L0016523,Mortgage,6811080.51,2022-04-25,2022-05-02,Approved
APP0008369,C007436,L0008369,Business,4170852.47,2023-02-25,2023-03-07,Approved
APP0008628,C003334,L0008628,Mortgage,7689522.43,2024-08-29,2024-09-07,Approved
APP0016693,C006409,L0016693,Business,4235020.68,2021-01-15,2021-01-22,Approved
APP0017950,C006394,L0017950,Personal,1498695.61,2021-04-08,2021-04-16,Approved
APP0012157,C009932,L0012157,Personal,1055973.81,2021-06-26,2021-07-06,Approved
APP0006728,C005916,L0006728,Personal,1259364.31,2024-09-15,2024-09-25,Approved
APP0018520,C007419,L0018520,Business,1543238.76,2022-09-07,2022-09-09,Approved
APP0027786,C009403,,Business,2121504.56,2023-11-18,2023-11-27,Rejected
APP0028134,C007564,,Personal,227699.4,2021-06-01,2021-06-11,Rejected
APP0028966,C004087,,Auto,1087226.73,2021-01-14,2021-01-28,Rejected
APP0027150,C007654,,Personal,1214645.98,2022-03-15,2022-03-29,Withdrawn
APP0018661,C000426,L0018661,Auto,380247.75,2024-05-17,2024-05-25,Approved
APP0012818,C002243,L0012818,Business,4202467.53,2023-05-10,2023-05-11,Approved
APP0023160,C002378,,Business,2733156.59,2022-08-21,2022-09-01,Rejected
APP0028272,C004682,,Auto,895626.22,2023-07-28,2023-08-05,Rejected
APP0002624,C009842,L0002624,Personal,1500000.0,2022-03-10,2022-03-15,Approved
APP0008535,C006569,L0008535,Business,8000000.0,2023-05-13,2023-05-25,Approved
APP0018302,C000675,L0018302,Mortgage,8754961.62,2024-02-26,2024-03-05,Approved
APP0016616,C006671,L0016616,Business,3276950.93,2023-05-01,2023-05-11,Approved
APP0008372,C008410,L0008372,Mortgage,11052231.84,2023-03-01,2023-03-02,Approved
APP0029002,C004384,,Auto,3001693.5,2021-06-21,2021-06-27,Withdrawn
APP0000738,C002541,L0000738,Personal,826556.14,2022-12-06,2022-12-21,Approved
APP0029423,C008326,,Business,6195047.02,2022-11-22,2022-11-27,Rejected
APP0022547,C008731,,Education,1233293.02,2021-11-02,2021-11-05,Rejected
APP0024160,C000473,,Auto,417614.02,2024-10-25,2024-11-04,Rejected
APP0014058,C007647,L0014058,Education,1467607.48,2021-09-10,2021-09-13,Approved
APP0014880,C006661,L0014880,Education,231771.72,2023-11-12,2023-11-13,Approved
APP0014250,C007091,L0014250,Mortgage,3276478.76,2021-07-16,2021-07-20,Approved
APP0029051,C007052,,Business,5069592.66,2023-03-07,2023-03-09,Withdrawn
APP0024908,C009666,,Auto,300000.0,2022-08-24,2022-09-04,Rejected
APP0022555,C008029,,Mortgage,7025886.88,2024-09-28,2024-10-09,Rejected
APP0009514,C006697,L0009514,Business,514493.53,2021-06-28,2021-07-04,Approved
APP0010188,C009496,L0010188,Business,5298678.14,2021-06-10,2021-06-20,Approved
APP0006496,C000726,L0006496,Business,2012158.73,2021-08-11,2021-08-17,Approved
APP0000756,C003380,L0000756,Business,8000000.0,2023-01-04,2023-01-17,Approved
APP0021305,C003719,L0021305,Mortgage,9627761.36,2023-05-24,2023-05-25,Approved
APP0029068,C006252,,Personal,1109416.78,2024-02-25,2024-02-28,Rejected
APP0025094,C001539,,Personal,142039.93,2023-07-25,2023-07-28,Withdrawn
APP0015803,C008131,L0015803,Auto,2492053.12,2024-06-25,2024-06-27,Approved
APP0026108,C007116,,Personal,101987.96,2023-05-28,2023-06-01,Rejected
APP0024796,C005866,,Mortgage,4964800.85,2024-01-08,2024-01-19,Rejected
APP0006201,C005914,L0006201,Auto,3125520.8,2022-10-17,2022-10-19,Approved
APP0020309,C006022,L0020309,Education,1955070.97,2021-05-21,2021-05-30,Approved
APP0016454,C008174,L0016454,Business,8000000.0,2024-10-29,2024-11-02,Approved
APP0021752,C008839,L0021752,Personal,91078.85,2023-09-24,2023-10-11,Approved
APP0008085,C004060,L0008085,Education,1831189.25,2024-04-02,2024-04-05,Approved
APP0015048,C007972,L0015048,Mortgage,4314008.51,2024-08-26,2024-09-11,Approved
APP0022207,C001576,,Auto,2657995.49,2022-05-28,2022-06-10,Rejected
APP0005683,C003394,L0005683,Personal,240983.62,2022-04-20,2022-04-28,Approved
APP0028753,C009658,,Personal,794396.19,2024-04-08,2024-04-09,Rejected
APP0015654,C009756,L0015654,Business,5412293.46,2023-09-19,2023-10-05,Approved
APP0029938,C003484,,Personal,1039293.69,2024-02-01,2024-02-08,Withdrawn
APP0018065,C007029,L0018065,Personal,971145.37,2022-05-06,2022-05-15,Approved
APP0007558,C002004,L0007558,Personal,827298.8,2022-08-02,2022-08-12,Approved
APP0008570,C009303,L0008570,Mortgage,15000000.0,2023-07-25,2023-08-10,Approved
APP0009662,C008811,L0009662,Personal,1180166.64,2024-05-13,2024-05-20,Approved
APP0015735,C007658,L0015735,Education,942819.66,2024-04-13,2024-04-14,Approved
APP0005962,C002294,L0005962,Auto,628589.18,2021-06-15,2021-06-23,Approved
APP0018988,C006787,L0018988,Mortgage,7526114.12,2021-01-26,2021-02-05,Approved
APP0029414,C009459,,Business,3810255.51,2022-11-25,2022-12-02,Rejected
APP0007869,C004224,L0007869,Auto,2070869.15,2023-11-23,2023-12-10,Approved
APP0001270,C000209,L0001270,Personal,981715.32,2021-09-15,2021-09-28,Approved
APP0026450,C004396,,Business,5167955.88,2023-04-25,2023-04-27,Rejected
APP0013734,C001904,L0013734,Education,755183.68,2023-02-14,2023-02-24,Approved
APP0012698,C000978,L0012698,Business,634393.62,2024-04-20,2024-04-30,Approved
APP0027710,C005275,,Business,3597141.68,2023-03-22,2023-03-25,Rejected
APP0006999,C006056,L0006999,Education,448346.95,2021-01-18,2021-01-23,Approved
APP0011284,C000875,L0011284,Mortgage,5821969.71,2024-03-06,2024-03-14,Approved
APP0008670,C006541,L0008670,Personal,1126028.8,2024-09-17,2024-09-21,Approved
APP0028960,C004634,,Mortgage,10058830.53,2021-07-06,2021-07-17,Rejected
APP0018668,C002982,L0018668,Business,6252058.44,2021-04-06,2021-04-11,Approved
APP0020117,C004269,L0020117,Personal,1037515.04,2023-06-02,2023-06-18,Approved
APP0009046,C003523,L0009046,Personal,278213.49,2024-07-06,2024-07-17,Approved
APP0025952,C009801,,Mortgage,9566041.72,2022-07-07,2022-07-21,Rejected
APP0029540,C003063,,Education,643593.75,2022-07-09,2022-07-14,Rejected
APP0027534,C005970,,Auto,2471218.55,2023-04-13,2023-04-14,Rejected
APP0025158,C007260,,Auto,3036235.61,2022-01-13,2022-01-27,Rejected
APP0005128,C008809,L0005128,Auto,2390435.93,2024-05-15,2024-05-16,Approved
APP0009328,C009608,L0009328,Education,1517890.24,2023-07-18,2023-07-22,Approved
APP0001546,C002288,L0001546,Business,1976356.16,2022-10-25,2022-11-05,Approved
APP0000740,C004007,L0000740,Business,7805694.99,2024-05-03,2024-05-18,Approved
APP0011573,C008452,L0011573,Personal,972367.49,2022-04-08,2022-04-13,Approved
APP0010876,C000672,L0010876,Personal,896917.75,2021-06-29,2021-07-02,Approved
APP0001675,C002077,L0001675,Personal,903021.49,2021-06-23,2021-06-24,Approved
APP0016122,C003004,L0016122,Personal,243763.01,2022-03-04,2022-03-14,Approved
APP0002568,C001108,L0002568,Personal,803633.57,2022-04-19,2022-05-04,Approved
APP0006985,C001329,L0006985,Personal,1244681.75,2023-03-03,2023-03-06,Approved
APP0006796,C007183,L0006796,Business,4269866.23,2024-04-12,2024-04-16,Approved
APP0019903,C000493,L0019903,Mortgage,13592424.06,2022-08-03,2022-08-10,Approved
APP0004733,C000425,L0004733,Education,1414320.79,2024-07-03,2024-07-16,Approved
APP0000774,C009647,L0000774,Personal,1500000.0,2023-09-20,2023-10-05,Approved
APP0017250,C001866,L0017250,Auto,1635263.13,2022-11-19,2022-12-05,Approved
APP0008522,C000134,L0008522,Personal,1109751.78,2023-05-18,2023-05-28,Approved
APP0021585,C006805,L0021585,Business,1320325.73,2023-12-04,2023-12-15,Approved
APP0026703,C002059,,Education,832806.44,2022-08-18,2022-08-20,Rejected
