customer_id,age,gender,employment_status,annual_income,customer_segment,city,region,customer_since
C009595,34,Male,Salaried,120812.94,Mass Affluent,Larkana,Sindh,2021-06-14
C009596,27,Male,Self-Employed,439406.08,Affluent,Karachi,Sindh,2021-11-30
C009597,44,Female,Student,46280.13,Mass Market,Lahore,Punjab,2019-11-01
C009598,39,Female,Retired,94188.79,Mass Market,Multan,Punjab,2015-03-17
C009599,23,Male,Salaried,291482.95,Mass Affluent,Peshawar,Khyber Pakhtunkhwa,2017-12-31
C009600,71,Female,Business Owner,32237.87,Mass Market,Hyderabad,Sindh,2022-01-04
C009601,21,Male,Salaried,121134.51,Mass Market,Larkana,Sindh,2022-09-10
C009602,23,Male,Salaried,617088.5,Premium,Faisalabad,Punjab,2019-07-22
C009603,49,Male,Salaried,572075.52,Premium,Karachi,Sindh,2019-03-21
C009604,46,Male,Self-Employed,129604.45,Mass Affluent,Faisalabad,Punjab,2019-03-20
C009605,31,Female,Salaried,44272.17,Mass Market,Lahore,Punjab,2020-10-05
C009606,30,Female,Self-Employed,230010.63,Mass Affluent,Islamabad,Islamabad Capital,2023-06-22
C009607,44,Male,Salaried,215256.04,Affluent,Larkana,Sindh,2019-06-12
C009608,43,Male,Salaried,225941.3,Affluent,Sukkur,Sindh,2015-09-04
C009609,31,Male,Business Owner,35524.73,Mass Market,Islamabad,Islamabad Capital,2016-09-14
C009610,50,Male,Salaried,45453.62,Mass Market,Sialkot,Punjab,2019-06-06
C009611,45,Female,Salaried,45982.07,Mass Market,Islamabad,Islamabad Capital,2022-04-02
C009612,54,Female,Salaried,97118.95,Mass Affluent,Hyderabad,Sindh,2020-05-11
C009613,38,Male,Salaried,56124.73,Mass Market,Larkana,Sindh,2023-06-27
C009614,48,Female,Salaried,39280.94,Mass Market,Multan,Punjab,2017-03-16
C009615,36,Female,Business Owner,109975.99,Mass Market,Gujranwala,Punjab,2015-03-10
C009616,45,Male,Self-Employed,56615.36,Mass Market,Hyderabad,Sindh,2021-04-04
C009617,43,Male,Salaried,322764.38,Affluent,Multan,Punjab,2015-06-21
C009618,48,Male,Salaried,83248.09,Mass Market,Sialkot,Punjab,2018-10-10
C009619,45,Female,Student,37038.54,Mass Market,Karachi,Sindh,2016-05-10
C009620,21,Male,Salaried,183697.43,Mass Affluent,Swat,Khyber Pakhtunkhwa,2018-02-03
C009621,32,Female,Salaried,118315.96,Mass Affluent,Gujranwala,Punjab,2018-02-03
C009622,40,Female,Salaried,86478.39,Mass Affluent,Abbottabad,Khyber Pakhtunkhwa,2020-01-15
C009623,44,Male,Business Owner,318386.34,Affluent,Islamabad,Islamabad Capital,2023-10-11
C009624,48,Male,Business Owner,89838.83,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2020-12-07
C009625,45,Female,Salaried,63324.9,Mass Market,Peshawar,Khyber Pakhtunkhwa,2016-05-04
C009626,31,Male,Salaried,61505.5,Mass Market,Karachi,Sindh,2016-02-13
C009627,49,Male,Business Owner,140985.72,Mass Affluent,Rawalpindi,Punjab,2018-01-24
C009628,30,Female,Salaried,137588.99,Affluent,Multan,Punjab,2023-01-20
C009629,53,Male,Salaried,63434.17,Mass Market,Islamabad,Islamabad Capital,2018-12-09
C009630,54,Female,Student,16686.82,Mass Affluent,Hyderabad,Sindh,2018-05-08
C009631,39,Male,Salaried,127762.73,Mass Affluent,Peshawar,Khyber Pakhtunkhwa,2017-05-09
C009632,32,Male,Salaried,957844.43,Premium,Islamabad,Islamabad Capital,2016-10-03
C009633,31,Male,Self-Employed,93126.73,Mass Market,Rawalpindi,Punjab,2019-06-15
C009634,27,Male,Business Owner,49544.1,Mass Market,Sialkot,Punjab,2016-03-01
C009635,29,Male,Salaried,153763.3,Mass Affluent,Hyderabad,Sindh,2019-03-22
C009636,37,Female,Salaried,132129.42,Mass Affluent,Sialkot,Punjab,2023-02-02
C009637,33,Male,Salaried,60141.01,Mass Affluent,Hyderabad,Sindh,2016-03-21
C009638,21,Male,Salaried,260775.18,Affluent,Abbottabad,Khyber Pakhtunkhwa,2015-07-28
C009639,34,Female,Salaried,40552.69,Mass Market,Hyderabad,Sindh,2016-07-31
C009640,40,Female,Salaried,136790.49,Mass Affluent,Lahore,Punjab,2021-05-17
C009641,35,Female,Salaried,77772.65,Mass Market,Peshawar,Khyber Pakhtunkhwa,2015-06-26
C009642,29,Male,Salaried,55237.92,Mass Market,Multan,Punjab,2015-03-09
C009643,21,Male,Salaried,42620.33,Mass Market,Quetta,Balochistan,2015-10-14
C009644,52,Female,Self-Employed,65578.75,Mass Market,Multan,Punjab,2022-11-27
C009645,39,Female,Self-Employed,151859.03,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2015-01-04
C009646,43,Male,Unemployed,34962.19,Mass Affluent,Larkana,Sindh,2023-03-11
C009647,41,Female,Self-Employed,305899.17,Affluent,Rawalpindi,Punjab,2020-05-15
C009648,44,Female,Business Owner,48798.84,Mass Market,Sukkur,Sindh,2017-05-28
C009649,42,Male,Salaried,51031.0,Mass Market,Rawalpindi,Punjab,2023-02-05
C009650,40,Female,Business Owner,57659.92,Mass Market,Larkana,Sindh,2015-07-24
C009651,47,Male,Self-Employed,52646.67,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2016-09-26
C009652,50,Male,Student,40896.5,Mass Market,Swat,Khyber Pakhtunkhwa,2015-05-09
C009653,54,Male,Unemployed,42367.15,Mass Affluent,Gujranwala,Punjab,2017-08-07
C009654,30,Male,Salaried,123134.46,Affluent,Karachi,Sindh,2023-08-15
C009655,42,Male,Retired,85124.1,Mass Market,Mardan,Khyber Pakhtunkhwa,2019-12-13
C009656,21,Female,Business Owner,199668.86,Mass Affluent,Swat,Khyber Pakhtunkhwa,2020-10-08
C009657,34,Female,Business Owner,103230.72,Mass Affluent,Rawalpindi,Punjab,2016-12-10
C009658,37,Male,Salaried,61145.6,Mass Market,Multan,Punjab,2023-07-28
C009659,47,Male,Salaried,95299.87,Mass Market,Quetta,Balochistan,2023-06-23
C009660,38,Female,Business Owner,88849.76,Mass Market,Gujranwala,Punjab,2019-04-28
C009661,46,Male,Salaried,100498.71,Mass Market,Rawalpindi,Punjab,2022-03-20
C009662,35,Male,Self-Employed,322818.76,Affluent,Abbottabad,Khyber Pakhtunkhwa,2018-12-07
C009663,33,Male,Salaried,80380.15,Mass Market,Multan,Punjab,2023-07-15
C009664,30,Male,Salaried,102480.91,Mass Market,Swat,Khyber Pakhtunkhwa,2017-08-28
C009665,47,Female,Business Owner,52662.1,Mass Market,Rawalpindi,Punjab,2017-04-05
C009666,35,Male,Business Owner,70936.19,Mass Market,Peshawar,Khyber Pakhtunkhwa,2016-10-15
C009667,21,Female,Student,55795.98,Affluent,Islamabad,Islamabad Capital,2015-10-22
C009668,46,Female,Business Owner,32917.52,Mass Market,Islamabad,Islamabad Capital,2022-11-13
C009669,29,Female,Business Owner,157201.46,Mass Affluent,Turbat,Balochistan,2017-07-11
C009670,41,Female,Retired,47986.69,Mass Market,Turbat,Balochistan,2019-08-20
C009671,27,Male,Self-Employed,51788.93,Mass Market,Faisalabad,Punjab,2019-12-06
C009672,39,Male,Self-Employed,47651.19,Mass Market,Islamabad,Islamabad Capital,2016-02-21
C009673,21,Male,Student,21786.76,Affluent,Quetta,Balochistan,2021-04-04
C009674,39,Male,Business Owner,64538.05,Mass Market,Karachi,Sindh,2016-06-09
C009675,29,Male,Business Owner,53964.07,Mass Affluent,Gujranwala,Punjab,2023-10-12
C009676,25,Male,Self-Employed,71613.22,Mass Market,Lahore,Punjab,2019-05-26
C009677,47,Female,Self-Employed,131610.86,Mass Affluent,Hyderabad,Sindh,2022-01-22
C009678,38,Male,Self-Employed,142816.07,Mass Affluent,Hyderabad,Sindh,2019-12-01
C009679,36,Female,Business Owner,124029.23,Mass Affluent,Lahore,Punjab,2015-10-15
C009680,31,Male,Self-Employed,35472.99,Mass Market,Lahore,Punjab,2022-03-24
C009681,49,Female,Salaried,39528.83,Mass Market,Karachi,Sindh,2023-04-13
C009682,34,Female,Salaried,499553.24,Affluent,Multan,Punjab,2019-11-16
C009683,55,Male,Salaried,101833.29,Mass Affluent,Islamabad,Islamabad Capital,2022-08-08
C009684,53,Male,Salaried,81557.98,Mass Market,Faisalabad,Punjab,2017-11-15
C009685,55,Female,Salaried,39767.34,Mass Market,Rawalpindi,Punjab,2016-12-08
C009686,50,Female,Salaried,59659.06,Mass Market,Rawalpindi,Punjab,2021-08-17
C009687,32,Female,Salaried,50748.65,Mass Market,Peshawar,Khyber Pakhtunkhwa,2023-01-11
C009688,40,Male,Student,57550.97,Mass Market,Peshawar,Khyber Pakhtunkhwa,2017-08-17
C009689,37,Male,Self-Employed,52727.83,Mass Market,Multan,Punjab,2017-01-16
C009690,48,Female,Business Owner,103859.06,Mass Market,Faisalabad,Punjab,2017-01-10
C009691,39,Male,Salaried,270420.8,Mass Affluent,Sukkur,Sindh,2019-09-20
C009692,36,Female,Salaried,306460.56,Affluent,Gujranwala,Punjab,2021-01-18
C009693,57,Female,Salaried,111130.93,Mass Affluent,Peshawar,Khyber Pakhtunkhwa,2021-12-02
C009694,35,Male,Salaried,36206.48,Mass Market,Multan,Punjab,2016-04-27
C009695,32,Male,Salaried,76421.79,Mass Affluent,Hyderabad,Sindh,2015-11-11
C009696,35,Male,Self-Employed,104073.77,Mass Market,Rawalpindi,Punjab,2021-06-05
C009697,51,Male,Salaried,74400.91,Mass Affluent,Karachi,Sindh,2021-05-13
C009698,41,Male,Business Owner,50755.32,Mass Market,Gujranwala,Punjab,2018-09-22
C009699,44,Male,Self-Employed,63647.58,Mass Market,Gujranwala,Punjab,2019-08-29
C009700,42,Male,Salaried,48372.94,Mass Affluent,Gujranwala,Punjab,2016-07-20
C009701,21,Male,Student,16770.29,Mass Market,Gujranwala,Punjab,2019-08-02
C009702,27,Male,Self-Employed,78173.64,Mass Affluent,Multan,Punjab,2017-10-28
C009703,36,Male,Salaried,100944.05,Mass Affluent,Islamabad,Islamabad Capital,2020-07-26
C009704,42,Male,Self-Employed,66197.59,Mass Market,Multan,Punjab,2023-08-31
C009705,28,Female,Business Owner,88668.07,Mass Market,Sialkot,Punjab,2015-09-06
C009706,28,Male,Self-Employed,101026.56,Mass Affluent,Sialkot,Punjab,2023-03-28
C009707,36,Male,Retired,54567.43,Mass Affluent,Swat,Khyber Pakhtunkhwa,2016-02-23
C009708,54,Female,Salaried,124224.9,Mass Affluent,Turbat,Balochistan,2016-07-06
C009709,21,Male,Salaried,44178.6,Mass Market,Swat,Khyber Pakhtunkhwa,2016-08-03
C009710,21,Female,Student,18784.95,Affluent,Hyderabad,Sindh,2015-03-09
C009711,58,Male,Self-Employed,71154.12,Mass Market,Mardan,Khyber Pakhtunkhwa,2016-05-13
C009712,22,Male,Unemployed,34260.03,Mass Market,Gujranwala,Punjab,2022-02-19
C009713,35,Male,Business Owner,165755.77,Mass Affluent,Abbottabad,Khyber Pakhtunkhwa,2019-01-16
C009714,22,Female,Self-Employed,62971.55,Mass Market,Peshawar,Khyber Pakhtunkhwa,2018-12-03
C009715,36,Male,Self-Employed,66199.75,Mass Market,Lahore,Punjab,2020-05-26
C009716,38,Male,Salaried,93933.83,Mass Market,Larkana,Sindh,2016-12-24
C009717,57,Male,Salaried,142024.2,Affluent,Multan,Punjab,2018-03-20
C009718,47,Female,Salaried,173764.85,Affluent,Sialkot,Punjab,2021-09-13
C009719,25,Female,Salaried,608538.86,Premium,Mardan,Khyber Pakhtunkhwa,2016-05-28
C009720,21,Male,Business Owner,24834.2,Mass Market,Lahore,Punjab,2022-08-20
C009721,44,Male,Self-Employed,55363.32,Mass Market,Mardan,Khyber Pakhtunkhwa,2015-01-31
C009722,33,Male,Retired,122530.06,Mass Affluent,Islamabad,Islamabad Capital,2015-11-14
C009723,31,Male,Salaried,69760.46,Mass Market,Larkana,Sindh,2017-12-18
C009724,52,Female,Salaried,61828.37,Mass Market,Multan,Punjab,2016-07-06
C009725,21,Female,Salaried,54921.75,Mass Market,Hyderabad,Sindh,2018-11-29
C009726,35,Male,Self-Employed,110492.06,Mass Affluent,Mardan,Khyber Pakhtunkhwa,2018-04-28
C009727,46,Male,Salaried,108099.49,Mass Affluent,Gujranwala,Punjab,2019-07-07
C009728,26,Male,Salaried,65448.23,Mass Market,Rawalpindi,Punjab,2020-11-29
C009729,53,Female,Self-Employed,33281.62,Mass Market,Hyderabad,Sindh,2016-12-08
C009730,28,Male,Salaried,226675.24,Mass Affluent,Turbat,Balochistan,2015-10-08
C009731,38,Female,Self-Employed,98222.13,Mass Affluent,Gujranwala,Punjab,2015-06-15
C009732,31,Male,Salaried,74162.79,Mass Market,Sialkot,Punjab,2018-02-15
C009733,21,Female,Salaried,61860.54,Mass Market,Islamabad,Islamabad Capital,2022-03-02
C009734,34,Female,Retired,137684.43,Affluent,Multan,Punjab,2023-11-30
C009735,48,Male,Salaried,212458.59,Mass Affluent,Lahore,Punjab,2022-01-10
C009736,28,Male,Salaried,196073.67,Mass Affluent,Sukkur,Sindh,2019-09-06
C009737,32,Male,Retired,43350.74,Mass Affluent,Gujranwala,Punjab,2019-08-26
C009738,33,Male,Salaried,272280.52,Affluent,Gujranwala,Punjab,2016-07-23
C009739,45,Female,Salaried,64919.22,Mass Market,Larkana,Sindh,2017-10-03
C009740,35,Female,Salaried,27309.55,Mass Market,Hyderabad,Sindh,2020-07-02
C009741,39,Female,Self-Employed,26803.64,Mass Market,Sukkur,Sindh,2015-03-16
C009742,39,Female,Self-Employed,94702.72,Mass Affluent,Sialkot,Punjab,2018-03-17
C009743,33,Male,Self-Employed,36427.37,Mass Market,Sukkur,Sindh,2020-11-09
C009744,58,Male,Retired,65217.29,Mass Market,Karachi,Sindh,2023-01-02
C009745,28,Male,Salaried,36429.68,Mass Market,Swat,Khyber Pakhtunkhwa,2022-08-16
C009746,47,Male,Salaried,124092.2,Mass Affluent,Peshawar,Khyber Pakhtunkhwa,2023-07-21
C009747,53,Male,Unemployed,19736.23,Mass Affluent,Larkana,Sindh,2020-10-07
C009748,37,Male,Salaried,91620.2,Mass Market,Turbat,Balochistan,2017-02-12
C009749,40,Female,Retired,146684.02,Mass Market,Mardan,Khyber Pakhtunkhwa,2017-01-04
C009750,45,Male,Retired,97863.48,Mass Affluent,Multan,Punjab,2023-04-08
C009751,35,Female,Retired,67187.27,Mass Market,Islamabad,Islamabad Capital,2021-03-19
C009752,21,Male,Salaried,102392.09,Mass Affluent,Gwadar,Balochistan,2021-12-24
C009753,36,Male,Self-Employed,63187.51,Mass Market,Lahore,Punjab,2019-07-15
C009754,57,Female,Student,26339.34,Affluent,Multan,Punjab,2016-05-26
C009755,45,Male,Salaried,46909.49,Mass Market,Sukkur,Sindh,2020-04-25
C009756,40,Male,Self-Employed,107458.54,Mass Affluent,Larkana,Sindh,2022-06-07
C009757,47,Female,Salaried,51705.27,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2017-03-12
C009758,37,Female,Salaried,53578.96,Mass Market,Karachi,Sindh,2016-08-07
C009759,39,Female,Student,27312.72,Mass Affluent,Rawalpindi,Punjab,2019-01-16
C009760,34,Male,Unemployed,34350.7,Mass Affluent,Multan,Punjab,2015-02-01
C009761,44,Female,Salaried,131984.84,Mass Affluent,Quetta,Balochistan,2015-11-14
C009762,33,Female,Salaried,80568.78,Mass Affluent,Multan,Punjab,2021-12-31
C009763,36,Male,Self-Employed,81296.5,Mass Affluent,Peshawar,Khyber Pakhtunkhwa,2022-10-09
C009764,49,Female,Salaried,258209.3,Affluent,Lahore,Punjab,2018-02-11
C009765,37,Male,Self-Employed,92193.27,Mass Market,Hyderabad,Sindh,2015-08-18
C009766,45,Male,Business Owner,259593.37,Affluent,Larkana,Sindh,2023-04-17
C009767,46,Female,Salaried,56539.88,Mass Market,Lahore,Punjab,2023-03-29
C009768,38,Male,Business Owner,45219.58,Mass Market,Larkana,Sindh,2018-12-26
C009769,35,Male,Salaried,67067.44,Mass Affluent,Larkana,Sindh,2023-07-03
C009770,24,Male,Salaried,70835.8,Mass Market,Lahore,Punjab,2020-06-28
C009771,27,Female,Business Owner,54472.26,Mass Market,Faisalabad,Punjab,2021-02-02
C009772,46,Male,Salaried,71082.16,Mass Market,Mardan,Khyber Pakhtunkhwa,2021-09-16
C009773,45,Female,Salaried,63631.25,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2017-04-07
C009774,28,Female,Self-Employed,90123.09,Mass Affluent,Karachi,Sindh,2022-08-06
C009775,43,Male,Salaried,65365.87,Mass Market,Mardan,Khyber Pakhtunkhwa,2016-05-18
C009776,41,Male,Salaried,36735.56,Mass Market,Rawalpindi,Punjab,2016-08-06
C009777,49,Female,Student,38365.58,Mass Market,Lahore,Punjab,2015-12-24
C009778,63,Female,Salaried,58584.28,Mass Market,Karachi,Sindh,2016-11-01
C009779,45,Male,Salaried,107745.53,Mass Market,Larkana,Sindh,2021-12-19
C009780,31,Male,Salaried,43160.53,Mass Market,Mardan,Khyber Pakhtunkhwa,2016-01-13
C009781,47,Male,Business Owner,169113.85,Affluent,Multan,Punjab,2017-08-17
C009782,28,Male,Salaried,111111.32,Mass Affluent,Larkana,Sindh,2017-02-26
C009783,63,Male,Student,41933.3,Mass Market,Karachi,Sindh,2020-09-25
C009784,26,Male,Salaried,20722.28,Mass Market,Gujranwala,Punjab,2022-09-20
C009785,44,Male,Business Owner,83683.94,Mass Market,Hyderabad,Sindh,2015-08-21
C009786,39,Female,Business Owner,55427.21,Mass Market,Hyderabad,Sindh,2018-01-17
C009787,34,Male,Business Owner,38877.62,Mass Market,Faisalabad,Punjab,2021-01-03
C009788,34,Male,Business Owner,243473.54,Affluent,Rawalpindi,Punjab,2023-02-22
C009789,54,Male,Salaried,98094.05,Mass Affluent,Gujranwala,Punjab,2016-09-03
C009790,45,Male,Salaried,37667.76,Mass Market,Quetta,Balochistan,2019-07-31
C009791,37,Male,Salaried,28722.33,Mass Market,Lahore,Punjab,2022-03-06
C009792,58,Female,Salaried,171591.47,Mass Affluent,Rawalpindi,Punjab,2022-07-02
C009793,38,Female,Salaried,226373.68,Affluent,Gujranwala,Punjab,2021-09-04
C009794,47,Male,Business Owner,51706.53,Mass Market,Gujranwala,Punjab,2021-12-12
C009795,24,Female,Salaried,385987.56,Affluent,Multan,Punjab,2020-04-16
C009796,25,Female,Unemployed,25408.69,Mass Market,Larkana,Sindh,2015-04-01
C009797,47,Female,Business Owner,71876.97,Mass Affluent,Rawalpindi,Punjab,2016-05-09
C009798,42,Female,Salaried,77479.04,Mass Market,Sialkot,Punjab,2022-03-31
C009799,63,Female,Salaried,228467.06,Mass Affluent,Rawalpindi,Punjab,2017-05-21
C009800,31,Male,Self-Employed,72640.33,Mass Market,Lahore,Punjab,2021-04-18
C009801,46,Female,Salaried,93581.25,Mass Affluent,Multan,Punjab,2015-05-19
C009802,36,Male,Salaried,74282.61,Mass Affluent,Karachi,Sindh,2020-05-17
C009803,48,Male,Self-Employed,92296.41,Mass Affluent,Hyderabad,Sindh,2017-11-01
C009804,47,Male,Business Owner,135190.78,Mass Affluent,Mardan,Khyber Pakhtunkhwa,2020-04-17
C009805,39,Male,Salaried,103164.21,Mass Market,Multan,Punjab,2018-06-04
C009806,31,Female,Salaried,97414.84,Mass Affluent,Mardan,Khyber Pakhtunkhwa,2021-10-07
C009807,35,Male,Salaried,46887.83,Mass Market,Karachi,Sindh,2019-03-09
C009808,27,Female,Salaried,191652.39,Mass Affluent,Rawalpindi,Punjab,2022-01-16
C009809,43,Female,Salaried,50877.46,Mass Market,Sukkur,Sindh,2023-12-20
C009810,21,Female,Business Owner,115083.36,Mass Market,Swat,Khyber Pakhtunkhwa,2018-10-13
C009811,33,Female,Self-Employed,56716.52,Mass Market,Rawalpindi,Punjab,2021-07-11
C009812,49,Female,Salaried,974090.58,Premium,Gujranwala,Punjab,2019-02-23
C009813,49,Female,Unemployed,8971.47,Mass Affluent,Larkana,Sindh,2018-07-15
C009814,21,Female,Self-Employed,78495.31,Mass Market,Gujranwala,Punjab,2021-03-24
C009815,45,Female,Salaried,121540.65,Mass Affluent,Islamabad,Islamabad Capital,2022-08-10
C009816,26,Male,Student,44981.18,Mass Market,Rawalpindi,Punjab,2017-10-18
C009817,35,Male,Business Owner,70353.61,Mass Market,Multan,Punjab,2018-04-19
C009818,47,Male,Self-Employed,81258.68,Mass Market,Rawalpindi,Punjab,2018-09-17
C009819,28,Male,Salaried,158767.02,Mass Affluent,Faisalabad,Punjab,2018-04-05
C009820,55,Male,Business Owner,143045.11,Affluent,Quetta,Balochistan,2016-09-28
C009821,42,Male,Salaried,308804.66,Affluent,Mardan,Khyber Pakhtunkhwa,2015-07-29
C009822,44,Female,Salaried,46751.27,Mass Market,Turbat,Balochistan,2017-08-07
C009823,51,Female,Business Owner,48760.0,Mass Market,Larkana,Sindh,2021-08-12
C009824,49,Male,Business Owner,333165.93,Affluent,Karachi,Sindh,2023-04-20
C009825,48,Female,Self-Employed,114383.15,Mass Market,Sialkot,Punjab,2016-10-26
C009826,32,Female,Salaried,119027.56,Mass Affluent,Gujranwala,Punjab,2018-08-17
C009827,27,Female,Salaried,1322721.03,Premium,Quetta,Balochistan,2017-02-11
C009828,36,Female,Student,46758.08,Mass Market,Karachi,Sindh,2022-09-20
C009829,44,Female,Business Owner,95813.81,Mass Market,Karachi,Sindh,2018-02-11
C009830,25,Male,Business Owner,329788.84,Affluent,Hyderabad,Sindh,2016-01-21
C009831,45,Male,Salaried,140721.95,Mass Affluent,Mardan,Khyber Pakhtunkhwa,2022-05-24
C009832,43,Male,Retired,47531.09,Affluent,Faisalabad,Punjab,2016-06-02
C009833,37,Male,Salaried,102069.3,Mass Affluent,Karachi,Sindh,2022-09-29
C009834,40,Female,Salaried,97496.93,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2019-11-10
C009835,40,Male,Student,43169.91,Mass Affluent,Mardan,Khyber Pakhtunkhwa,2019-12-16
C009836,44,Male,Salaried,101853.34,Mass Affluent,Faisalabad,Punjab,2019-04-10
C009837,47,Female,Self-Employed,169128.6,Affluent,Multan,Punjab,2023-04-30
C009838,71,Female,Self-Employed,109593.61,Mass Market,Larkana,Sindh,2016-08-26
C009839,41,Male,Student,54122.26,Mass Market,Peshawar,Khyber Pakhtunkhwa,2018-11-04
C009840,32,Female,Salaried,50032.89,Mass Market,Islamabad,Islamabad Capital,2015-07-26
C009841,21,Male,Salaried,73818.08,Mass Market,Sukkur,Sindh,2020-06-10
C009842,24,Male,Self-Employed,655802.38,Premium,Lahore,Punjab,2020-09-18
C009843,31,Female,Student,40932.89,Premium,Lahore,Punjab,2023-05-12
C009844,47,Female,Retired,108567.62,Mass Affluent,Sukkur,Sindh,2020-11-24
C009845,35,Female,Salaried,220772.18,Affluent,Sialkot,Punjab,2019-09-10
C009846,43,Male,Business Owner,26089.18,Mass Market,Larkana,Sindh,2021-03-02
C009847,31,Male,Salaried,309057.63,Affluent,Swat,Khyber Pakhtunkhwa,2019-02-23
C009848,44,Female,Salaried,133340.44,Mass Affluent,Gujranwala,Punjab,2023-07-18
C009849,49,Male,Salaried,103761.12,Mass Affluent,Multan,Punjab,2015-04-06
C009850,35,Female,Salaried,92611.63,Mass Affluent,Sialkot,Punjab,2018-03-12
C009851,44,Male,Salaried,71877.49,Mass Affluent,Sialkot,Punjab,2022-12-03
C009852,34,Female,Salaried,243948.07,Affluent,Sukkur,Sindh,2020-12-17
C009853,25,Male,Salaried,43023.92,Mass Market,Rawalpindi,Punjab,2016-09-13
C009854,45,Female,Student,45634.19,Affluent,Rawalpindi,Punjab,2021-08-18
C009855,44,Female,Salaried,73011.4,Mass Market,Faisalabad,Punjab,2019-02-10
C009856,46,Female,Business Owner,49910.01,Mass Market,Rawalpindi,Punjab,2020-07-02
C009857,50,Female,Student,27568.09,Mass Affluent,Larkana,Sindh,2022-02-22
C009858,36,Male,Salaried,124797.7,Mass Affluent,Sukkur,Sindh,2021-09-24
C009859,37,Male,Business Owner,252749.51,Affluent,Hyderabad,Sindh,2019-08-12
C009860,36,Female,Salaried,58763.26,Mass Market,Hyderabad,Sindh,2022-02-25
C009861,43,Male,Salaried,117618.02,Mass Market,Multan,Punjab,2022-01-10
C009862,37,Male,Business Owner,76636.36,Mass Market,Karachi,Sindh,2019-10-21
C009863,40,Male,Self-Employed,249976.36,Affluent,Multan,Punjab,2022-07-12
C009864,31,Male,Salaried,877800.7,Premium,Gwadar,Balochistan,2018-10-12
