payment_id,loan_id,payment_date,payment_amount,payment_status,days_late
P00321169,L0020061,2023-11-02,26967.18,Paid,0
P00321170,L0020061,2024-01-02,26979.41,Paid,0
P00321171,L0020061,2024-03-02,25993.87,Paid,0
P00321172,L0020061,2024-05-02,24523.72,Paid,0
P00321173,L0020061,2024-07-02,24272.38,Paid,2
P00321174,L0020061,2024-08-31,24750.52,Paid,2
P00321175,L0020061,2024-10-31,27286.86,Paid,2
P00321176,L0020061,2024-12-31,27501.11,Paid,0
P00321177,L0020062,2021-08-03,117271.54,Paid,0
P00321178,L0020062,2021-09-05,107399.81,Paid,0
P00321179,L0020062,2021-10-09,115573.78,Paid,0
P00321180,L0020062,2021-11-12,114660.6,Paid,0
P00321181,L0020062,2021-12-15,122690.18,Paid,0
P00321182,L0020062,2022-01-18,116229.67,Paid,0
P00321183,L0020062,2022-02-21,108301.71,Late,2
P00321184,L0020062,2022-03-26,118773.56,Paid,0
P00321185,L0020062,2022-04-29,121722.3,Paid,0
P00321186,L0020062,2022-06-02,106176.8,Paid,0
P00321187,L0020062,2022-07-05,106322.06,Paid,0
P00321188,L0020062,2022-08-08,117043.82,Paid,0
P00321189,L0020062,2022-09-11,123088.04,Paid,0
P00321190,L0020062,2022-10-14,108582.39,Late,7
P00321191,L0020062,2022-11-17,123131.37,Paid,0
P00321192,L0020062,2022-12-21,108991.75,Paid,0
P00321193,L0020062,2023-01-23,115012.09,Paid,0
P00321194,L0020062,2023-02-26,114536.18,Paid,0
P00321195,L0020062,2023-04-01,115358.62,Paid,0
P00321196,L0020062,2023-05-04,108711.43,Paid,0
P00321197,L0020062,2023-06-07,122400.48,Paid,0
P00321198,L0020062,2023-07-11,106317.81,Late,3
P00321199,L0020062,2023-08-13,115360.02,Paid,0
P00321200,L0020062,2023-09-16,116579.19,Paid,0
P00321201,L0020062,2023-10-20,105889.43,Late,6
P00321202,L0020062,2023-11-22,111320.57,Paid,0
P00321203,L0020062,2023-12-26,120727.57,Paid,0
P00321204,L0020062,2024-01-29,120731.73,Paid,0
P00321205,L0020062,2024-03-02,107537.95,Paid,0
P00321206,L0020062,2024-04-05,116214.94,Late,6
P00321207,L0020062,2024-05-09,125874.62,Paid,0
P00321208,L0020062,2024-06-11,107216.05,Paid,0
P00321209,L0020062,2024-07-15,126465.94,Paid,0
P00321210,L0020062,2024-08-18,116305.29,Paid,0
P00321211,L0020062,2024-09-20,108656.84,Paid,0
P00321212,L0020062,2024-10-24,124417.78,Late,3
P00321213,L0020062,2024-11-27,111888.73,Paid,0
P00321214,L0020062,2024-12-31,123965.58,Paid,0
P00321215,L0020063,2023-09-15,32958.67,Paid,1
P00321216,L0020063,2023-11-22,32621.11,Paid,0
P00321217,L0020063,2024-01-29,28077.5,Paid,0
P00321218,L0020063,2024-04-06,29557.79,Paid,0
P00321219,L0020063,2024-06-13,30062.27,Paid,0
P00321220,L0020063,2024-08-21,31845.83,Paid,2
P00321221,L0020064,2024-11-13,11157.04,Paid,0
P00321222,L0020065,2021-11-29,4067.41,Paid,1
P00321223,L0020065,2022-01-02,4413.46,Paid,2
P00321224,L0020065,2022-02-06,3770.84,Paid,0
P00321225,L0020065,2022-03-12,4228.25,Paid,0
P00321226,L0020065,2022-04-16,4369.37,Paid,0
P00321227,L0020065,2022-05-20,3772.66,Paid,2
P00321228,L0020065,2022-06-24,4218.7,Paid,2
P00321229,L0020065,2022-07-28,3774.2,Paid,0
P00321230,L0020065,2022-09-01,4221.22,Paid,1
P00321231,L0020065,2022-10-05,4298.24,Paid,0
P00321232,L0020065,2022-11-09,4039.11,Paid,2
P00321233,L0020065,2022-12-14,4469.03,Paid,1
P00321234,L0020065,2023-01-17,3970.13,Paid,2
P00321235,L0020065,2023-02-21,4100.8,Paid,0
P00321236,L0020065,2023-03-27,4346.12,Paid,0
P00321237,L0020065,2023-05-01,3995.59,Paid,2
P00321238,L0020065,2023-06-04,3789.89,Paid,0
P00321239,L0020065,2023-07-09,4495.3,Paid,1
P00321240,L0020065,2023-08-12,3913.74,Paid,0
P00321241,L0020065,2023-09-16,3871.15,Paid,0
P00321242,L0020065,2023-10-20,3932.5,Paid,2
P00321243,L0020065,2023-11-24,3987.4,Paid,1
P00321244,L0020065,2023-12-29,4507.64,Paid,0
P00321245,L0020065,2024-02-01,3901.94,Paid,2
P00321246,L0020065,2024-03-07,4098.8,Paid,0
P00321247,L0020065,2024-04-10,4245.38,Paid,0
P00321248,L0020065,2024-05-15,4172.92,Paid,1
P00321249,L0020065,2024-06-18,4086.58,Paid,2
P00321250,L0020065,2024-07-23,4218.11,Paid,2
P00321251,L0020065,2024-08-26,4000.04,Paid,0
P00321252,L0020065,2024-09-30,3929.82,Paid,0
P00321253,L0020065,2024-11-04,4413.94,Paid,1
P00321254,L0020066,2024-02-23,16080.62,Paid,0
P00321255,L0020066,2024-03-28,14683.52,Paid,0
P00321256,L0020066,2024-05-02,14206.74,Paid,0
P00321257,L0020066,2024-06-06,13941.31,Paid,0
P00321258,L0020066,2024-07-10,15359.39,Late,6
P00321259,L0020066,2024-08-14,14960.33,Paid,0
P00321260,L0020066,2024-09-18,14269.16,Paid,0
P00321261,L0020066,2024-10-22,15196.82,Paid,0
P00321262,L0020066,2024-11-26,15723.63,Paid,0
P00321263,L0020066,2024-12-31,15169.25,Paid,0
P00321264,L0020067,2023-12-18,33426.51,Paid,0
P00321265,L0020067,2024-01-21,34524.39,Paid,0
P00321266,L0020067,2024-02-24,36302.62,Paid,0
P00321267,L0020067,2024-03-30,34730.21,Paid,0
P00321268,L0020067,2024-05-03,37929.0,Paid,0
P00321269,L0020067,2024-06-07,36321.15,Paid,0
P00321270,L0020067,2024-07-11,38293.47,Paid,0
P00321271,L0020067,2024-08-15,33988.22,Paid,0
P00321272,L0020067,2024-09-18,38024.18,Paid,0
P00321273,L0020067,2024-10-23,34335.32,Paid,0
P00321274,L0020067,2024-11-26,36532.9,Paid,0
P00321275,L0020067,2024-12-31,37177.48,Paid,0
P00321276,L0020068,2022-11-13,54705.88,Paid,2
P00321277,L0020068,2022-12-20,55764.26,Paid,0
P00321278,L0020068,2023-01-26,53983.29,Paid,2
P00321279,L0020068,2023-03-04,63093.27,Paid,0
P00321280,L0020068,2023-04-10,55587.44,Paid,0
P00321281,L0020068,2023-05-17,60164.76,Paid,1
P00321282,L0020068,2023-06-23,55270.71,Paid,2
P00321283,L0020068,2023-07-31,53480.79,Paid,0
P00321284,L0020068,2023-09-06,57568.5,Paid,1
P00321285,L0020068,2023-10-13,56748.81,Paid,0
P00321286,L0020068,2023-11-19,57458.39,Paid,2
P00321287,L0020068,2023-12-26,57017.68,Paid,0
P00321288,L0020068,2024-02-01,54400.39,Paid,0
P00321289,L0020068,2024-03-10,60108.45,Paid,0
P00321290,L0020068,2024-04-16,63253.85,Paid,1
P00321291,L0020068,2024-05-23,54674.8,Paid,1
P00321292,L0020068,2024-06-29,54283.79,Paid,1
P00321293,L0020068,2024-08-05,56510.64,Paid,0
P00321294,L0020068,2024-09-11,53605.43,Paid,2
P00321295,L0020068,2024-10-19,59643.73,Paid,0
P00321296,L0020069,2024-08-06,42952.94,Paid,0
P00321297,L0020069,2024-09-11,43842.87,Paid,0
P00321298,L0020069,2024-10-18,42614.21,Paid,0
P00321299,L0020069,2024-11-24,41470.25,Paid,0
P00321300,L0020069,2024-12-31,49362.17,Paid,0
P00321301,L0020070,2023-08-06,48112.02,Paid,0
P00321302,L0020070,2023-10-18,46245.49,Paid,0
P00321303,L0020070,2023-12-30,43262.54,Paid,0
P00321304,L0020070,2024-03-12,43400.6,Paid,0
P00321305,L0020070,2024-05-25,42751.6,Paid,0
P00321306,L0020070,2024-08-06,44170.07,Paid,0
P00321307,L0020070,2024-10-18,49068.8,Paid,0
P00321308,L0020070,2024-12-31,44077.63,Paid,0
P00321309,L0020071,2022-07-10,102527.62,Paid,0
P00321310,L0020071,2022-09-02,113841.9,Paid,2
P00321311,L0020071,2022-10-26,111663.18,Paid,0
P00321312,L0020071,2022-12-19,104741.53,Paid,0
P00321313,L0020071,2023-02-12,110972.1,Paid,2
P00321314,L0020071,2023-04-07,111201.35,Paid,0
P00321315,L0020071,2023-05-31,95993.66,Paid,0
P00321316,L0020071,2023-07-25,106034.45,Paid,0
P00321317,L0020071,2023-09-17,97754.37,Paid,1
P00321318,L0020071,2023-11-10,101612.88,Paid,0
P00321319,L0020071,2024-01-04,111813.33,Paid,0
P00321320,L0020071,2024-02-27,99933.24,Paid,0
P00321321,L0020071,2024-04-21,109139.23,Paid,1
P00321322,L0020071,2024-06-15,99304.12,Paid,0
P00321323,L0020072,2024-09-18,4948.92,Paid,0
P00321324,L0020072,2024-12-31,5280.8,Paid,0
P00321325,L0020073,2022-08-03,27189.66,Late,5
P00321326,L0020073,2022-09-23,28052.31,Paid,0
P00321327,L0020073,2022-11-14,31097.68,Paid,0
P00321328,L0020073,2023-01-05,29240.32,Paid,0
P00321329,L0020073,2023-02-26,27907.47,Paid,0
P00321330,L0020073,2023-04-19,28750.93,Paid,0
P00321331,L0020073,2023-06-09,29843.05,Paid,0
P00321332,L0020073,2023-07-31,28302.43,Paid,0
P00321333,L0020073,2023-09-21,28399.48,Paid,0
P00321334,L0020073,2023-11-12,29459.59,Late,7
P00321335,L0020073,2024-01-03,30741.2,Paid,0
P00321336,L0020073,2024-02-24,30244.48,Paid,0
P00321337,L0020073,2024-04-15,27664.04,Paid,0
P00321338,L0020073,2024-06-06,29712.98,Paid,0
P00321339,L0020073,2024-07-28,29335.09,Paid,0
P00321340,L0020073,2024-09-18,28996.27,Paid,0
P00321341,L0020073,2024-11-09,30237.52,Paid,0
P00321342,L0020073,2024-12-31,27939.18,Paid,0
P00321343,L0020074,2024-05-11,0.0,Missed,56
P00321344,L0020074,2024-06-26,0.0,Missed,51
P00321345,L0020074,2024-08-12,12823.22,Late,130
P00321346,L0020074,2024-09-28,13378.23,Late,133
P00321347,L0020074,2024-11-14,14005.95,Late,68
P00321348,L0020074,2024-12-31,12616.26,Late,69
P00321349,L0020075,2023-06-20,10927.57,Paid,0
P00321350,L0020075,2023-08-02,12638.86,Paid,0
P00321351,L0020075,2023-09-14,12708.47,Paid,0
P00321352,L0020075,2023-10-27,11911.5,Paid,0
P00321353,L0020075,2023-12-09,11674.99,Paid,0
P00321354,L0020075,2024-01-21,11820.01,Paid,0
P00321355,L0020075,2024-03-04,12750.18,Paid,0
P00321356,L0020075,2024-04-16,12837.0,Paid,0
P00321357,L0020075,2024-05-29,12455.58,Paid,0
P00321358,L0020075,2024-07-11,11349.48,Paid,0
P00321359,L0020075,2024-08-23,12541.59,Paid,0
P00321360,L0020075,2024-10-05,12887.16,Paid,0
P00321361,L0020075,2024-11-17,10873.1,Paid,0
P00321362,L0020075,2024-12-31,11667.21,Paid,0
P00321363,L0020076,2021-08-13,3076.36,Paid,0
P00321364,L0020076,2021-09-29,2956.58,Paid,0
P00321365,L0020076,2021-11-16,3113.12,Paid,0
P00321366,L0020076,2022-01-02,2857.39,Paid,0
P00321367,L0020076,2022-02-19,3063.82,Late,7
P00321368,L0020076,2022-04-07,3263.12,Paid,0
P00321369,L0020076,2022-05-25,2977.98,Paid,0
P00321370,L0020076,2022-07-11,2922.02,Paid,0
P00321371,L0020076,2022-08-28,3029.25,Paid,0
P00321372,L0020076,2022-10-14,3059.47,Paid,0
P00321373,L0020076,2022-12-01,2835.22,Paid,0
P00321374,L0020076,2023-01-17,3035.88,Paid,0
P00321375,L0020076,2023-03-06,2976.62,Paid,0
P00321376,L0020076,2023-04-23,3127.05,Late,1
P00321377,L0020076,2023-06-09,3196.39,Paid,0
P00321378,L0020076,2023-07-27,2970.08,Paid,0
P00321379,L0020076,2023-09-12,2883.17,Paid,0
P00321380,L0020076,2023-10-30,3222.04,Paid,0
P00321381,L0020076,2023-12-16,3057.01,Paid,0
P00321382,L0020076,2024-02-02,3079.63,Paid,0
P00321383,L0020076,2024-03-20,3130.07,Paid,0
P00321384,L0020076,2024-05-07,2770.45,Paid,0
P00321385,L0020076,2024-06-23,3234.24,Paid,0
P00321386,L0020076,2024-08-10,3256.82,Paid,0
P00321387,L0020076,2024-09-26,2949.95,Paid,0
P00321388,L0020076,2024-11-13,2983.02,Paid,0
P00321389,L0020076,2024-12-31,3079.12,Paid,0
P00321390,L0020077,2021-02-28,217341.78,Paid,0
P00321391,L0020077,2021-04-11,230913.77,Paid,0
P00321392,L0020077,2021-05-23,233961.52,Paid,0
P00321393,L0020077,2021-07-05,229206.84,Paid,0
P00321394,L0020077,2021-08-16,239309.59,Late,1
P00321395,L0020077,2021-09-28,227945.6,Paid,0
P00321396,L0020077,2021-11-09,253424.06,Paid,0
P00321397,L0020077,2021-12-22,230074.47,Paid,0
P00321398,L0020077,2022-02-02,218934.69,Paid,0
P00321399,L0020077,2022-03-17,225981.52,Paid,0
P00321400,L0020077,2022-04-28,238158.69,Late,1
P00321401,L0020077,2022-06-10,254661.39,Paid,0
P00321402,L0020077,2022-07-22,231606.67,Paid,0
P00321403,L0020077,2022-09-03,238431.75,Paid,0
P00321404,L0020077,2022-10-15,240447.96,Paid,0
P00321405,L0020077,2022-11-27,230627.27,Paid,0
P00321406,L0020077,2023-01-08,254369.37,Paid,0
P00321407,L0020077,2023-02-20,252713.8,Paid,0
P00321408,L0020077,2023-04-03,224096.04,Paid,0
P00321409,L0020077,2023-05-16,251269.64,Paid,0
P00321410,L0020077,2023-06-27,250800.51,Paid,0
P00321411,L0020077,2023-08-09,235376.09,Paid,0
P00321412,L0020077,2023-09-20,231246.78,Paid,0
P00321413,L0020077,2023-11-02,237305.91,Paid,0
P00321414,L0020077,2023-12-14,256982.58,Paid,0
P00321415,L0020077,2024-01-26,233005.63,Paid,0
P00321416,L0020077,2024-03-08,236861.56,Paid,0
P00321417,L0020077,2024-04-20,245380.72,Paid,0
P00321418,L0020077,2024-06-01,236606.03,Paid,0
P00321419,L0020077,2024-07-14,233285.99,Paid,0
P00321420,L0020077,2024-08-25,221188.36,Paid,0
P00321421,L0020077,2024-10-07,239982.94,Paid,0
P00321422,L0020077,2024-11-18,218448.63,Paid,0
P00321423,L0020077,2024-12-31,255631.95,Paid,0
P00321424,L0020078,2024-08-06,86764.92,Paid,0
P00321425,L0020078,2024-09-24,90248.03,Paid,0
P00321426,L0020078,2024-11-12,90378.67,Paid,0
P00321427,L0020078,2024-12-31,83339.2,Paid,0
P00321428,L0020079,2021-10-09,32161.91,Paid,2
P00321429,L0020079,2021-11-20,36797.59,Paid,0
P00321430,L0020079,2022-01-02,35304.89,Paid,1
P00321431,L0020079,2022-02-14,35196.62,Paid,2
P00321432,L0020079,2022-03-29,32095.35,Paid,0
P00321433,L0020079,2022-05-11,35888.24,Paid,2
P00321434,L0020079,2022-06-23,35525.28,Paid,1
P00321435,L0020079,2022-08-04,37582.63,Paid,2
P00321436,L0020079,2022-09-16,35188.29,Paid,0
P00321437,L0020079,2022-10-29,35536.28,Paid,1
P00321438,L0020079,2022-12-11,36957.89,Paid,1
P00321439,L0020079,2023-01-23,35540.65,Paid,0
P00321440,L0020079,2023-03-07,33278.99,Paid,0
P00321441,L0020079,2023-04-18,37306.03,Paid,2
P00321442,L0020079,2023-05-31,37031.65,Paid,1
P00321443,L0020079,2023-07-13,31974.85,Paid,0
P00321444,L0020079,2023-08-25,37510.47,Paid,2
P00321445,L0020079,2023-10-07,34229.17,Paid,2
P00321446,L0020079,2023-11-19,37514.36,Paid,2
P00321447,L0020079,2023-12-31,32163.58,Paid,1
P00321448,L0020079,2024-02-12,38090.16,Paid,2
P00321449,L0020079,2024-03-26,36794.67,Paid,1
P00321450,L0020079,2024-05-08,32894.14,Paid,2
P00321451,L0020079,2024-06-20,36120.1,Paid,2
P00321452,L0020079,2024-08-02,32293.98,Paid,0
P00321453,L0020079,2024-09-14,35811.7,Paid,0
P00321454,L0020080,2023-04-23,45605.76,Paid,0
P00321455,L0020080,2023-05-29,52482.19,Paid,0
P00321456,L0020080,2023-07-04,45340.2,Paid,0
P00321457,L0020080,2023-08-10,45760.17,Paid,0
P00321458,L0020080,2023-09-15,45071.12,Paid,0
P00321459,L0020080,2023-10-21,50938.87,Paid,0
P00321460,L0020080,2023-11-27,45638.74,Paid,0
P00321461,L0020080,2024-01-02,48598.03,Paid,0
P00321462,L0020080,2024-02-07,50031.52,Paid,0
P00321463,L0020080,2024-03-15,52194.72,Paid,0
P00321464,L0020080,2024-04-20,52287.14,Paid,0
P00321465,L0020080,2024-05-26,49654.09,Paid,0
P00321466,L0020080,2024-07-02,43938.95,Paid,0
P00321467,L0020080,2024-08-07,47051.09,Paid,0
P00321468,L0020080,2024-09-12,51690.62,Paid,0
P00321469,L0020080,2024-10-19,52066.05,Late,5
P00321470,L0020080,2024-11-24,51168.42,Paid,0
P00321471,L0020080,2024-12-31,45132.18,Paid,0
P00321472,L0020081,2024-10-18,85161.42,Paid,0
P00321473,L0020081,2024-12-31,89558.56,Paid,0
P00321474,L0020082,2021-04-13,45148.03,Paid,0
P00321475,L0020082,2021-06-08,45427.02,Paid,0
P00321476,L0020082,2021-08-04,42256.0,Paid,0
P00321477,L0020082,2021-09-29,48563.75,Paid,0
P00321478,L0020082,2021-11-25,44693.7,Paid,0
P00321479,L0020082,2022-01-20,49909.2,Paid,0
P00321480,L0020082,2022-03-18,45411.32,Paid,0
P00321481,L0020082,2022-05-14,45373.33,Paid,0
P00321482,L0020082,2022-07-09,44722.81,Paid,0
P00321483,L0020082,2022-09-04,49026.98,Paid,0
P00321484,L0020082,2022-10-30,46966.27,Paid,0
P00321485,L0020082,2022-12-26,46825.88,Paid,0
P00321486,L0020082,2023-02-21,43891.38,Paid,0
P00321487,L0020082,2023-04-18,48159.57,Paid,0
P00321488,L0020082,2023-06-14,44189.39,Paid,0
P00321489,L0020082,2023-08-09,46709.04,Paid,0
P00321490,L0020082,2023-10-05,47953.61,Paid,0
P00321491,L0020082,2023-11-30,45816.88,Paid,0
P00321492,L0020082,2024-01-26,43482.97,Paid,0
P00321493,L0020082,2024-03-23,48093.63,Paid,0
P00321494,L0020082,2024-05-18,43984.89,Paid,0
P00321495,L0020082,2024-07-14,45457.0,Paid,0
P00321496,L0020082,2024-09-08,49281.03,Paid,0
P00321497,L0020082,2024-11-04,50281.9,Paid,0
P00321498,L0020082,2024-12-31,45210.48,Paid,0
P00321499,L0020083,2023-06-27,114811.5,Paid,0
P00321500,L0020083,2023-08-05,122184.73,Paid,0
P00321501,L0020083,2023-09-14,112743.67,Paid,0
P00321502,L0020083,2023-10-23,121088.76,Paid,0
P00321503,L0020083,2023-12-02,108881.35,Paid,0
P00321504,L0020083,2024-01-10,103441.48,Paid,0
P00321505,L0020083,2024-02-19,107684.58,Paid,0
P00321506,L0020083,2024-03-29,104032.5,Paid,0
P00321507,L0020083,2024-05-08,117537.42,Paid,0
P00321508,L0020083,2024-06-16,104741.8,Paid,0
P00321509,L0020083,2024-07-26,119870.83,Paid,0
P00321510,L0020083,2024-09-03,108655.69,Paid,0
P00321511,L0020083,2024-10-13,106718.32,Paid,0
P00321512,L0020083,2024-11-21,111391.53,Paid,0
P00321513,L0020083,2024-12-31,112115.12,Paid,0
P00321514,L0020084,2023-03-19,12268.34,Paid,0
P00321515,L0020084,2023-05-23,12506.53,Paid,0
P00321516,L0020084,2023-07-27,13460.2,Paid,0
P00321517,L0020084,2023-09-30,13505.36,Paid,0
P00321518,L0020084,2023-12-05,12846.33,Paid,0
P00321519,L0020084,2024-02-08,12655.3,Paid,0
P00321520,L0020084,2024-04-13,13851.71,Paid,0
P00321521,L0020084,2024-06-18,12426.02,Paid,0
P00321522,L0020084,2024-08-22,12454.15,Paid,0
P00321523,L0020084,2024-10-26,13422.47,Paid,0
P00321524,L0020084,2024-12-31,12614.36,Paid,0
P00321525,L0020085,2023-01-19,22008.59,Paid,1
P00321526,L0020085,2023-02-18,22192.68,Paid,0
P00321527,L0020085,2023-03-21,25822.62,Paid,0
P00321528,L0020085,2023-04-21,24153.27,Paid,0
P00321529,L0020085,2023-05-22,25992.53,Paid,0
P00321530,L0020085,2023-06-22,24406.85,Paid,0
P00321531,L0020085,2023-07-23,21990.22,Paid,0
P00321532,L0020085,2023-08-23,23245.75,Paid,1
P00321533,L0020085,2023-09-23,23901.81,Paid,0
P00321534,L0020085,2023-10-24,24474.06,Paid,2
P00321535,L0020085,2023-11-24,23997.2,Paid,0
P00321536,L0020085,2023-12-25,24709.36,Paid,2
P00321537,L0020085,2024-01-25,25996.02,Paid,2
P00321538,L0020085,2024-02-25,23236.87,Paid,1
P00321539,L0020085,2024-03-27,24903.38,Paid,0
P00321540,L0020085,2024-04-27,23095.87,Paid,0
P00321541,L0020085,2024-05-28,22915.19,Paid,0
P00321542,L0020085,2024-06-28,23207.4,Paid,0
P00321543,L0020085,2024-07-29,23054.94,Paid,0
P00321544,L0020085,2024-08-29,21911.71,Paid,2
P00321545,L0020085,2024-09-29,24035.44,Paid,2
P00321546,L0020085,2024-10-30,21760.58,Paid,0
P00321547,L0020085,2024-11-30,23847.57,Paid,0
P00321548,L0020085,2024-12-31,24088.95,Paid,2
P00321549,L0020086,2022-07-04,57543.52,Paid,0
P00321550,L0020086,2022-09-02,52494.52,Paid,0
P00321551,L0020086,2022-11-02,55318.1,Paid,0
P00321552,L0020086,2023-01-02,60952.75,Paid,0
P00321553,L0020086,2023-03-03,57264.63,Paid,0
P00321554,L0020086,2023-05-03,55238.32,Paid,0
P00321555,L0020086,2023-07-03,56058.92,Paid,0
P00321556,L0020086,2023-09-02,60087.32,Paid,0
P00321557,L0020086,2023-11-01,56801.24,Paid,0
P00321558,L0020086,2024-01-01,61963.33,Paid,0
P00321559,L0020086,2024-03-02,59840.14,Paid,0
P00321560,L0020086,2024-05-02,56612.85,Paid,0
P00321561,L0020086,2024-07-01,52699.03,Paid,0
P00321562,L0020086,2024-08-31,52446.36,Late,3
P00321563,L0020086,2024-10-31,60887.71,Paid,0
P00321564,L0020086,2024-12-31,56191.18,Paid,0
P00321565,L0020087,2023-12-11,6084.35,Paid,0
P00321566,L0020087,2024-01-28,6131.88,Paid,0
P00321567,L0020087,2024-03-16,6182.91,Paid,0
P00321568,L0020087,2024-05-03,6117.32,Paid,0
P00321569,L0020087,2024-06-21,6157.27,Paid,0
P00321570,L0020087,2024-08-08,6316.95,Paid,0
P00321571,L0020087,2024-09-25,5836.88,Paid,0
P00321572,L0020087,2024-11-12,6039.45,Paid,0
P00321573,L0020087,2024-12-31,5343.63,Paid,0
P00321574,L0020088,2024-08-30,64283.48,Paid,0
P00321575,L0020088,2024-12-31,68045.41,Paid,0
P00321576,L0020089,2024-05-09,12383.52,Late,13
P00321577,L0020089,2024-06-11,11898.04,Late,32
P00321578,L0020089,2024-07-15,11909.34,Late,18
P00321579,L0020089,2024-08-18,12860.02,Late,61
P00321580,L0020089,2024-09-20,12707.74,Paid,0
P00321581,L0020089,2024-10-24,0.0,Missed,15
P00321582,L0020089,2024-11-27,12262.03,Late,20
P00321583,L0020089,2024-12-31,0.0,Missed,55
P00321584,L0020090,2024-10-09,30326.65,Paid,0
P00321585,L0020090,2024-11-19,30753.17,Paid,0
P00321586,L0020090,2024-12-31,28655.02,Paid,0
P00321587,L0020091,2022-12-20,8519.43,Paid,0
P00321588,L0020091,2023-01-30,9045.23,Paid,0
P00321589,L0020091,2023-03-12,9131.72,Paid,0
P00321590,L0020091,2023-04-22,8883.29,Paid,0
P00321591,L0020091,2023-06-02,8452.08,Late,6
P00321592,L0020091,2023-07-14,8163.71,Paid,0
P00321593,L0020091,2023-08-24,9036.69,Paid,0
P00321594,L0020091,2023-10-04,9626.54,Paid,0
P00321595,L0020091,2023-11-14,9633.82,Paid,0
P00321596,L0020091,2023-12-26,8464.19,Paid,0
P00321597,L0020091,2024-02-05,8561.97,Paid,0
P00321598,L0020091,2024-03-17,9195.16,Paid,0
P00321599,L0020091,2024-04-27,8875.53,Paid,0
P00321600,L0020091,2024-06-07,8140.78,Paid,0
P00321601,L0020091,2024-07-19,9180.78,Paid,0
P00321602,L0020091,2024-08-29,8408.58,Paid,0
P00321603,L0020091,2024-10-09,8593.53,Paid,0
P00321604,L0020091,2024-11-19,8760.61,Paid,0
P00321605,L0020091,2024-12-31,9206.48,Paid,0
P00321606,L0020092,2021-06-12,20141.77,Paid,0
P00321607,L0020092,2021-07-30,22164.53,Paid,0
P00321608,L0020092,2021-09-16,20181.09,Paid,0
P00321609,L0020092,2021-11-03,20462.95,Paid,0
P00321610,L0020092,2021-12-21,22309.39,Paid,0
P00321611,L0020092,2022-02-07,20347.95,Paid,0
P00321612,L0020092,2022-03-27,21214.85,Paid,0
P00321613,L0020092,2022-05-14,20018.61,Paid,0
P00321614,L0020092,2022-07-01,20833.68,Paid,0
P00321615,L0020092,2022-08-18,23184.38,Paid,0
P00321616,L0020092,2022-10-05,20795.47,Paid,0
P00321617,L0020092,2022-11-22,21623.93,Paid,0
P00321618,L0020092,2023-01-09,22205.1,Paid,0
P00321619,L0020092,2023-02-26,22796.1,Paid,0
P00321620,L0020092,2023-04-16,20302.67,Paid,0
P00321621,L0020092,2023-06-03,23396.27,Paid,0
P00321622,L0020092,2023-07-21,22165.19,Paid,0
P00321623,L0020092,2023-09-07,19955.89,Paid,0
P00321624,L0020092,2023-10-25,22902.92,Paid,0
P00321625,L0020092,2023-12-12,21355.81,Paid,0
P00321626,L0020092,2024-01-29,23274.81,Paid,0
P00321627,L0020092,2024-03-17,21954.94,Paid,0
P00321628,L0020092,2024-05-04,20875.21,Paid,0
P00321629,L0020092,2024-06-21,20619.66,Paid,0
P00321630,L0020092,2024-08-08,20871.35,Paid,0
P00321631,L0020092,2024-09-25,23000.93,Paid,0
P00321632,L0020092,2024-11-12,20246.8,Paid,0
P00321633,L0020092,2024-12-31,23419.61,Paid,0
P00321634,L0020093,2023-01-13,70196.27,Paid,2
P00321635,L0020093,2023-02-24,71568.67,Paid,0
P00321636,L0020093,2023-04-08,75567.17,Paid,0
P00321637,L0020093,2023-05-20,69667.2,Paid,2
P00321638,L0020093,2023-07-02,65323.27,Paid,0
P00321639,L0020093,2023-08-13,66551.23,Paid,0
P00321640,L0020093,2023-09-25,65758.57,Paid,2
P00321641,L0020093,2023-11-06,69635.02,Paid,2
P00321642,L0020093,2023-12-19,70148.39,Paid,2
P00321643,L0020094,2022-06-29,67872.22,Paid,1
P00321644,L0020094,2022-08-24,68834.67,Paid,2
P00321645,L0020094,2022-10-20,71897.0,Paid,2
P00321646,L0020094,2022-12-16,68855.35,Paid,0
P00321647,L0020094,2023-02-10,76719.16,Paid,0
P00321648,L0020094,2023-04-08,71773.22,Paid,0
P00321649,L0020094,2023-06-04,71817.06,Paid,0
P00321650,L0020095,2022-09-10,27280.96,Paid,0
