"customer_id","customer_segment","region","age","employment_status","annual_income","loan_count","total_loan_amount","total_outstanding","payment_count","late_payment_count","average_days_late","maximum_days_late","late_payment_rate","payment_behavior_flag"
"C007796","Mass Market","Khyber Pakhtunkhwa",45,"Student","22330.16","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C003054","Mass Market","Khyber Pakhtunkhwa",40,"Student","12504.69","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007798","Mass Market","Balochistan",33,"Salaried","28204.27","1","238496.90","0.00","6","2","0.67",2,"33.33","Occasional Late Payments"
"C003053","Mass Market","Sindh",44,"Business Owner","84273.82","1","5812493.64","0.00","31","15","0.68",2,"48.39","Repeated Late Payments"
"C003052","Affluent","Punjab",35,"Unemployed","8466.65","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C003051","Mass Market","Balochistan",39,"Salaried","88579.10","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C003037","Affluent","Sindh",40,"Unemployed","19516.75","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007809","Mass Market","Islamabad Capital",32,"Business Owner","58480.54","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007810","Mass Affluent","Punjab",67,"Salaried","202030.22","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C003031","Mass Market","Khyber Pakhtunkhwa",34,"Unemployed","9252.98","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C003024","Mass Market","Sindh",34,"Self-Employed","25827.78","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C003022","Mass Market","Khyber Pakhtunkhwa",41,"Salaried","55050.71","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007817","Mass Affluent","Sindh",41,"Self-Employed","118731.93","3","4888296.02","0.00","41","18","0.59",2,"43.90","Repeated Late Payments"
"C003012","Mass Affluent","Balochistan",38,"Salaried","94891.49","1","2321009.00","0.00","11","4","0.45",2,"36.36","Repeated Late Payments"
"C007823","Mass Market","Punjab",67,"Student","47606.81","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C003005","Mass Market","Punjab",52,"Salaried","54474.86","1","880179.45","0.00","34","22","0.97",2,"64.71","Repeated Late Payments"
"C007828","Mass Market","Punjab",34,"Salaried","41084.82","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002996","Mass Market","Sindh",60,"Salaried","59699.33","2","3055104.06","0.00","66","37","0.83",2,"56.06","Repeated Late Payments"
"C007831","Mass Affluent","Islamabad Capital",22,"Student","28735.08","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007837","Mass Market","Punjab",35,"Retired","70810.05","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002992","Mass Market","Khyber Pakhtunkhwa",55,"Salaried","113136.06","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002991","Mass Market","Khyber Pakhtunkhwa",42,"Self-Employed","58339.73","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007842","Mass Market","Punjab",31,"Business Owner","67346.16","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002979","Mass Market","Khyber Pakhtunkhwa",40,"Salaried","46893.39","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002975","Mass Market","Sindh",21,"Retired","58458.27","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007848","Mass Market","Punjab",57,"Business Owner","48028.69","1","573598.09","0.00","6","3","0.67",2,"50.00","Repeated Late Payments"
"C007849","Mass Market","Punjab",22,"Retired","29445.39","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007850","Mass Affluent","Sindh",52,"Student","14066.04","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002970","Mass Market","Punjab",38,"Salaried","66588.11","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007855","Mass Affluent","Punjab",58,"Business Owner","146505.83","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007856","Mass Market","Khyber Pakhtunkhwa",48,"Salaried","65724.99","2","7606501.68","0.00","34","18","0.82",2,"52.94","Repeated Late Payments"
"C002967","Mass Affluent","Punjab",35,"Self-Employed","211649.81","1","574847.40","0.00","13","6","0.69",2,"46.15","Repeated Late Payments"
"C002965","Mass Market","Punjab",23,"Salaried","58135.41","1","1245174.95","0.00","36","16","0.61",2,"44.44","Repeated Late Payments"
"C002956","Mass Market","Punjab",47,"Self-Employed","80957.26","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007866","Mass Affluent","Sindh",31,"Salaried","136789.22","3","12197518.62","0.00","70","36","0.80",2,"51.43","Repeated Late Payments"
"C007867","Mass Market","Punjab",35,"Salaried","38058.21","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007868","Mass Market","Punjab",36,"Student","53773.48","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002954","Mass Affluent","Balochistan",66,"Student","56233.14","1","817833.05","0.00","6","2","0.50",2,"33.33","Occasional Late Payments"
"C002953","Mass Market","Punjab",42,"Student","38342.04","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002950","Affluent","Balochistan",34,"Student","43222.67","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002946","Mass Market","Punjab",36,"Salaried","104456.68","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007878","Affluent","Khyber Pakhtunkhwa",62,"Student","12864.13","1","4390916.55","0.00","16","7","0.63",2,"43.75","Repeated Late Payments"
"C007879","Mass Market","Islamabad Capital",40,"Salaried","26694.40","1","300000.00","0.00","15","8","0.80",2,"53.33","Repeated Late Payments"
"C002930","Mass Affluent","Sindh",34,"Self-Employed","116088.11","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007890","Mass Market","Sindh",26,"Salaried","37699.55","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007891","Mass Market","Sindh",21,"Salaried","83413.95","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007892","Mass Market","Balochistan",33,"Salaried","69625.57","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007895","Mass Market","Punjab",57,"Self-Employed","41614.19","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002924","Mass Market","Sindh",30,"Self-Employed","69685.67","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007901","Mass Market","Punjab",24,"Business Owner","49830.48","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007904","Mass Market","Sindh",53,"Student","28620.85","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002917","Mass Market","Punjab",35,"Retired","76918.76","1","2533773.78","0.00","18","9","0.78",2,"50.00","Repeated Late Payments"
"C007907","Mass Affluent","Sindh",21,"Student","46602.74","1","3686211.68","0.00","19","5","0.37",2,"26.32","Repeated Late Payments"
"C002913","Mass Market","Sindh",50,"Salaried","41942.64","2","7632944.46","0.00","62","24","0.52",2,"38.71","Repeated Late Payments"
"C007911","Mass Affluent","Islamabad Capital",37,"Salaried","105776.37","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002912","Mass Market","Punjab",44,"Salaried","56133.05","3","3054108.42","0.00","31","17","0.68",2,"54.84","Repeated Late Payments"
"C007918","Mass Market","Punjab",47,"Salaried","51277.50","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002902","Mass Affluent","Balochistan",37,"Salaried","80697.44","1","529259.72","0.00","32","15","0.78",2,"46.88","Repeated Late Payments"
"C007920","Mass Market","Punjab",25,"Salaried","99618.66","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002900","Mass Market","Punjab",41,"Salaried","76646.47","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002892","Affluent","Islamabad Capital",39,"Salaried","181018.02","1","4727001.31","0.00","36","17","0.72",2,"47.22","Repeated Late Payments"
"C002891","Mass Affluent","Punjab",26,"Self-Employed","137307.14","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002885","Affluent","Sindh",21,"Salaried","437392.54","1","3394754.54","0.00","14","11","1.07",2,"78.57","Repeated Late Payments"
"C007927","Mass Market","Punjab",36,"Salaried","34007.78","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002882","Mass Affluent","Punjab",43,"Retired","112457.99","1","364781.23","0.00","1","1","1.00",1,"100.00","Occasional Late Payments"
"C002881","Mass Market","Punjab",43,"Salaried","224851.49","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007930","Mass Affluent","Sindh",21,"Self-Employed","210435.84","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002876","Mass Market","Punjab",28,"Business Owner","131370.85","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002871","Affluent","Sindh",30,"Retired","89695.20","1","176031.37","0.00","14","7","0.71",2,"50.00","Repeated Late Payments"
"C002868","Mass Affluent","Sindh",40,"Self-Employed","91751.68","2","6424802.79","0.00","41","21","0.71",2,"51.22","Repeated Late Payments"
"C002865","Mass Affluent","Punjab",34,"Salaried","121881.73","2","3060789.05","0.00","32","14","0.69",2,"43.75","Repeated Late Payments"
"C002863","Mass Market","Punjab",38,"Student","56055.15","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002861","Mass Affluent","Punjab",41,"Retired","100103.66","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002858","Mass Market","Sindh",39,"Student","14888.77","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002850","Mass Affluent","Punjab",34,"Self-Employed","88739.92","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007956","Mass Market","Sindh",34,"Business Owner","58605.43","1","1154098.90","0.00","15","9","0.73",2,"60.00","Repeated Late Payments"
"C007957","Mass Affluent","Punjab",48,"Salaried","272950.84","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002837","Affluent","Sindh",51,"Retired","55259.53","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002834","Mass Market","Khyber Pakhtunkhwa",31,"Salaried","98476.89","1","592840.37","0.00","29","18","0.90",2,"62.07","Repeated Late Payments"
"C007963","Mass Market","Sindh",32,"Salaried","41211.69","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007965","Mass Market","Punjab",44,"Salaried","104361.02","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002831","Mass Market","Punjab",51,"Business Owner","67180.28","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007967","Affluent","Sindh",41,"Salaried","237816.34","1","1500000.00","0.00","6","4","1.17",2,"66.67","Repeated Late Payments"
"C007968","Mass Affluent","Khyber Pakhtunkhwa",43,"Salaried","124716.95","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007971","Mass Affluent","Sindh",46,"Salaried","124714.67","1","7195934.81","0.00","23","7","0.43",2,"30.43","Repeated Late Payments"
"C002823","Mass Market","Punjab",35,"Salaried","45191.57","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007973","Mass Market","Sindh",41,"Retired","113362.52","1","884321.62","0.00","9","5","1.00",2,"55.56","Repeated Late Payments"
"C002822","Mass Market","Sindh",21,"Self-Employed","51097.43","1","3253107.55","0.00","14","11","1.21",2,"78.57","Repeated Late Payments"
"C002821","Mass Market","Punjab",53,"Salaried","107234.27","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007979","Affluent","Balochistan",45,"Self-Employed","218972.81","1","759099.20","0.00","21","9","0.67",2,"42.86","Repeated Late Payments"
"C002816","Mass Market","Sindh",32,"Self-Employed","58925.73","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007981","Premium","Punjab",24,"Salaried","601014.18","2","2268738.24","0.00","16","6","0.44",2,"37.50","Repeated Late Payments"
"C007986","Mass Market","Punjab",38,"Unemployed","38507.34","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002813","Mass Market","Sindh",40,"Self-Employed","74387.46","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002811","Mass Affluent","Punjab",49,"Student","43000.54","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002806","Mass Market","Punjab",45,"Salaried","48834.01","2","8819014.44","0.00","36","14","0.61",2,"38.89","Repeated Late Payments"
"C002805","Mass Affluent","Punjab",27,"Salaried","299610.76","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002804","Mass Market","Sindh",40,"Retired","95176.98","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C007996","Mass Market","Punjab",42,"Self-Employed","112687.67","1","252725.92","0.00","15","9","0.73",2,"60.00","Repeated Late Payments"
"C008001","Mass Market","Sindh",21,"Business Owner","29260.11","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002798","Mass Market","Punjab",45,"Business Owner","50269.39","1","609608.53","0.00","16","6","0.50",2,"37.50","Repeated Late Payments"
"C002791","Mass Affluent","Khyber Pakhtunkhwa",38,"Self-Employed","61275.48","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C008008","Mass Market","Khyber Pakhtunkhwa",42,"Salaried","41998.95","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C008010","Mass Market","Sindh",31,"Salaried","56296.99","1","1165603.19","0.00","9","3","0.56",2,"33.33","Repeated Late Payments"
"C002780","Mass Affluent","Punjab",25,"Business Owner","224957.89","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002778","Mass Market","Sindh",21,"Self-Employed","155770.78","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002775","Mass Market","Khyber Pakhtunkhwa",40,"Self-Employed","66496.00","1","1003905.85","0.00","10","5","0.80",2,"50.00","Repeated Late Payments"
"C008021","Affluent","Punjab",36,"Business Owner","195884.53","1","8000000.00","0.00","22","11","0.77",2,"50.00","Repeated Late Payments"
"C002768","Mass Market","Sindh",27,"Unemployed","12497.39","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002763","Mass Market","Punjab",29,"Business Owner","57982.63","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C008028","Mass Market","Khyber Pakhtunkhwa",35,"Salaried","86879.17","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C008029","Mass Affluent","Islamabad Capital",57,"Self-Employed","95496.01","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002762","Mass Affluent","Balochistan",22,"Retired","54135.24","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002758","Mass Market","Sindh",36,"Student","28099.79","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002751","Affluent","Punjab",44,"Student","49424.86","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002745","Affluent","Punjab",34,"Retired","51177.19","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002743","Mass Market","Punjab",23,"Retired","117213.93","1","2906930.16","0.00","18","6","0.44",2,"33.33","Repeated Late Payments"
"C002737","Mass Market","Punjab",51,"Salaried","67831.60","1","589994.52","0.00","16","8","0.81",2,"50.00","Repeated Late Payments"
"C002735","Mass Affluent","Punjab",21,"Unemployed","34122.38","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C008044","Mass Market","Sindh",44,"Salaried","44928.91","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C008046","Mass Market","Punjab",42,"Self-Employed","75671.99","1","857194.19","0.00","23","10","0.52",2,"43.48","Repeated Late Payments"
"C002727","Affluent","Khyber Pakhtunkhwa",49,"Salaried","276940.93","1","8000000.00","0.00","33","13","0.70",2,"39.39","Repeated Late Payments"
"C002726","Mass Market","Khyber Pakhtunkhwa",27,"Self-Employed","38942.97","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C008052","Mass Market","Khyber Pakhtunkhwa",29,"Salaried","94149.31","1","357651.62","0.00","13","8","0.85",2,"61.54","Repeated Late Payments"
"C008054","Mass Market","Sindh",39,"Business Owner","60893.38","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C008055","Mass Market","Balochistan",39,"Business Owner","58178.69","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C008056","Mass Market","Sindh",34,"Salaried","38727.56","1","96429.89","0.00","23","8","0.52",2,"34.78","Repeated Late Payments"
"C008057","Mass Market","Sindh",52,"Salaried","89793.81","1","4025210.63","0.00","24","15","0.83",2,"62.50","Repeated Late Payments"
"C002719","Mass Market","Punjab",51,"Salaried","47908.32","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C008061","Mass Affluent","Sindh",37,"Salaried","104857.63","1","5205260.07","0.00","27","12","0.63",2,"44.44","Repeated Late Payments"
"C002713","Mass Affluent","Punjab",35,"Salaried","58643.68","3","3423001.19","0.00","87","44","0.82",2,"50.57","Repeated Late Payments"
"C002710","Mass Market","Sindh",49,"Salaried","79585.51","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C008068","Mass Market","Punjab",39,"Student","30336.05","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C008070","Mass Market","Islamabad Capital",43,"Unemployed","32760.68","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002709","Mass Market","Punjab",36,"Salaried","28911.27","1","3731317.65","0.00","27","14","0.74",2,"51.85","Repeated Late Payments"
"C002706","Affluent","Sindh",35,"Retired","98979.24","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C008074","Mass Market","Sindh",45,"Salaried","47072.00","1","129963.34","0.00","20","9","0.75",2,"45.00","Repeated Late Payments"
"C002704","Mass Affluent","Khyber Pakhtunkhwa",27,"Self-Employed","191470.06","1","1170401.11","0.00","17","5","0.47",2,"29.41","Repeated Late Payments"
"C008078","Mass Market","Punjab",52,"Salaried","75964.55","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002693","Affluent","Balochistan",56,"Self-Employed","355158.17","2","3451288.37","0.00","37","15","0.59",2,"40.54","Repeated Late Payments"
"C002675","Mass Market","Sindh",46,"Salaried","29595.42","1","1795324.98","0.00","4","4","1.50",2,"100.00","Repeated Late Payments"
"C002674","Mass Affluent","Sindh",22,"Business Owner","82420.46","2","2259894.01","0.00","31","20","0.94",2,"64.52","Repeated Late Payments"
"C008087","Mass Market","Balochistan",40,"Salaried","59252.85","1","430088.28","0.00","18","10","0.83",2,"55.56","Repeated Late Payments"
"C002666","Mass Market","Khyber Pakhtunkhwa",36,"Student","40799.49","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C002658","Mass Affluent","Sindh",46,"Salaried","128515.98","1","480944.75","0.00","10","3","0.60",2,"30.00","Repeated Late Payments"
"C002649","Mass Market","Sindh",28,"Salaried","84341.10","1","607272.23","0.00","25","11","0.56",2,"44.00","Repeated Late Payments"
"C008100","Mass Market","Balochistan",30,"Retired","88964.72","0","0","0","0","0","0",0,NULL,"No Late Payments"
"C008101","Mass Market","Punjab",39,"Self-Employed","40853.38","0","0","0","0","0","0",0,NULL,"No Late Payments"
